TUSC2_Expressed,TUSC2_Not_Expressed
0.5228186856690419,0.4456373713380839
0.32608076009501186,0.5144893111638954
0.5387173396674585,0.39832145684877274
0.5770071258907363,0.45710213776722086
0.23914489311163895,0.506159936658749
0.4647664291369754,0.22327790973871733
0.4778780680918448,0.46600158353127474
0.6393982581155977,0.5103087885985748
0.6499762470308788,0.5243705463182896
0.5481551860649246,0.409944576405384
0.6222011084718923,0.48677751385589857
0.44674584323040367,0.631100554235946
0.4243863816310372,0.31258907363420424
0.4224544734758512,0.3419477434679334
0.33026128266033256,0.39208234362628663
0.5407759303246238,0.5467300079176562
0.32731591448931113,0.4898178939034045
0.604497228820269,0.4642280285035629
0.5695961995249406,0.5383056215360252
0.5028028503562945,0.3911638954869358
0.5069833729216151,0.4825019794140934
0.2933333333333333,0.44585906571654793
0.5347901821060965,0.5194299287410925
0.3862232779097387,0.5168962787015042
0.4870625494853523,0.5598416468725258
0.4639429928741092,0.6757878068091844
0.5699762470308788,0.6662866191607283
0.4898495645288994,0.5769437846397465
0.4509263657957245,0.5245605700712588
0.6363578780680919,0.35673792557403
0.571433095803642,0.4752494061757719
0.7808076009501188,0.5807759303246238
0.3042913697545526,0.4774663499604116
0.6350593824228028,0.561298495645289
0.47626286619160724,0.6584639746634996
0.766049089469517,0.43360253365003965
0.3206017418844022,0.6051939825811559
0.2885827395091053,0.3015043547110055
0.6112747426761678,0.22324623911322247
0.28383214568487725,0.3505304829770388
0.47483768804433873,0.5169279493269991
0.36665083135391924,0.5712430720506729
0.4124465558194774,0.3384956452889944
0.5369437846397466,0.5526840855106887
0.41041963578780666,0.2772763262074426
0.36934283452098177,0.4420269200316706
0.349833729216152,0.6441805225653205
0.4122248614410134,0.5480918448139351
0.7213935075217736,0.7056532066508312
0.6279334916864608,0.5739350752177353
0.5720665083135391,0.5511955661124306
0.48839271575613613,0.42615993665874896
0.39008709422011084,0.5840063341250988
0.6775613618368962,0.5010609659540776
0.6741092636579571,0.3962311955661124
0.5322565320665082,0.44959619952494057
0.4318606492478226,0.62590657165479
0.5471733966745843,0.6020269200316705
0.4394615993665874,0.6759144893111639
0.5156294536817101,0.6898178939034045
0.3429295328582739,0.4978622327790973
0.4808551068883611,0.3907521773555027
0.4075059382422803,0.48411718131433096
0.4156136183689628,0.4874109263657958
0.32617577197149644,0.6447822644497229
0.5580680918448139,0.5717498020585906
0.6369596199524942,0.454916864608076
0.46565320665083126,0.06245447347585114
0.5580997624703087,0.428535233570863
0.4117498020585906,0.6905463182897861
0.25824228028503565,0.406682501979414
0.5287727632620745,0.6575455265241489
0.2465874901029295,0.4880126682501979
0.23585114806017418,0.7772288202692004
0.44129849564528895,0.524750593824228
0.442818685669042,0.45314330958036425
0.5814093428345208,0.2535550277117973
0.2655898653998416,0.3940775930324624
0.6368646080760095,0.5754235946159936
0.3644022169437846,0.3113855898653999
0.2990023752969121,0.438923198733175
0.41792557403008707,0.505051464766429
