TUSC2_Not_Expressed,TUSC2_Expressed
0.2685530578187886,0.18290468243840188
0.42191027780504553,0.6876165701384115
0.21075881024835572,0.38225188966329626
0.384460587022676,0.2602581721802297
0.2376558358692451,0.28246785118288015
0.5066506331599095,0.15686659467949346
0.4674585255718071,0.0912682831059193
0.3575144792382448,0.48061254540100135
0.25709237263178564,0.5368607048198685
0.40770099145970345,0.6241778737606754
0.5880779424757043,0.35299892019240203
0.5680278786688917,0.5023068616864631
0.39916069500343565,0.5346520074604888
0.26499460096201044,0.38252184156277597
0.4095661136742907,0.6545842740748011
0.4996073426916658,0.5170069696672229
0.23542259742809463,0.6194169038971237
0.4096888190831452,0.196893099047806
0.39712378521645225,0.3358692451163247
0.4759006577009915,0.6466820457445764
0.36134288799450276,0.5376460194365367
0.23527535093746926,0.45388730735250804
0.38362619024246586,0.42883086286443506
0.4744527338765093,0.30438303720427995
0.3132669088053401,0.4590409345243938
0.3811229999018356,0.2639638755276333
0.254662805536468,0.23161872975360756
0.4138608029841955,0.45050063806812607
0.17392264651025816,0.540959065475606
0.11244723667419255,0.4799253951114164
0.18467164032590555,0.5896976538725828
0.1323991361539217,0.5255963482870325
0.20668499067438886,0.5657210169824286
0.1219446353195249,0.38127024639246093
0.3199175419652498,0.20185039756552467
0.09166094041425346,0.2661234907234711
0.27952292137037404,0.3187641111220182
0.272921370374006,0.45354373220771566
0.24303033277706876,0.5010061843526061
0.029326592716206915,0.4605624815941886
0.23971728673799944,0.320506527927751
0.17483066653578083,0.4290026504368313
0.029866496515166378,0.5083685088838716
0.041670756846961796,0.2706390497693138
0.34647099244134677,0.568175125159517
0.2788603121625601,0.46267301462648464
0.158240895258663,0.42885540394620597
0.1344115048591342,0.31248159418867183
0.1524246588789634,0.49577893393540784
0.1041523510356336,0.5221605968391086
0.16950525179149895,0.23063708648277217
0.24418376362030045,0.3330224796309021
0.03207519387454598,0.45442721115146756
0.2648964366349269,0.563684107195445
0.0865563954059095,0.4247325022086973
0.08375871208402866,0.39496417002061446
0.05806419946991261,0.5294738392068322
0.08822518896632964,0.655271424364386
0.08287523314027682,0.41400804947482084
0.055119269657406475,0.32325512908609005
0.10626288406792968,0.30281240797094333
0.14781093550603713,0.256577009914597
0.2856091096495533,0.35486404240698927
0.027216059683910856,0.3643614410523216
0.15642485520761756,0.2674977913026406
0.05781878865220377,0.3027878668891724
0.1437125748502994,0.47918916265828987
0.14466967703936393,0.505718072052616
0.12007951310493767,0.30624815941886724
0.1240797094335918,0.32889957789339347
0.058113281633454375,0.3592078138804359
0.03192794738392067,0.4621085697457543
0.15544321193678215,0.34264258368508876
0.28597722587611657,0.4660596839108668
0.39751644252478646,0.4878767056051831
0.4694954353587905,0.2778295867281829
0.031044468440168834,0.28271326200058894
0.46110238539314813,0.4001423382742711
0.36450868754294685,0.5417934622558161
0.34151369392362807,0.41992245018160396
0.3603612447236673,0.291425346029253
0.26840581132816327,0.3781535290075586
0.5200009816432709,0.38394522430548733
0.531216256012565,0.4555561009129281
0.3242367723569255,0.35081476391479327
0.47806027289682923,0.35162461961323244
0.49865024050260137,0.3593550603710611
0.34524393835280254,0.34067929714341805
0.3714538136841072,0.5240993422990086
0.3689997055070187,0.33481397860017664
0.4180818690487876,0.471728673799941
0.3677726514184744,0.4396289388436242
0.44230391675665065,0.5470207126730147
0.3726072445273388,0.5811082752527731
0.3650976735054481,0.4908952586630018
0.43337096299204875,0.46817021694316274
0.5104054186708549,0.30737704918032777
0.5969863551585353,0.3004073819573967
0.4654952390301364,0.3669137135564935
0.23814665750466285,0.36499950917836455
0.21745852557180717,0.3976882300971827
0.5235839795818199,0.319230391675665
0.48152056542652394,0.30288603121625596
0.3220771571610876,0.40539412977324035
0.5063315990968882,0.42615588495140866
0.44230391675665065,0.5050063806812604
0.4852508098556984,0.3010209090016687
0.5147001079807598,0.44016884264258355
0.3404829684892509,0.1839599489545499
0.6368901541179934,0.36534308432315693
0.40320997349563165,0.37771178953568274
0.5403946205948759,0.44755570825561986
0.40927162069304013,0.2288946696770394
0.4502061450868754,0.3205310690095219
0.45553155983115734,0.4084617649946009
0.35314616668302734,0.4011730637086482
0.5441984882693628,0.3330961028762147
0.5682242073230587,0.46684499852753514
0.480219888092667,0.4114312358888779
0.597059978403848,0.42608226170609603
0.3830862864435064,0.3078433297339747
0.6078335133012662,0.33778344949445366
0.4152841857269068,0.3463482870324923
0.6546088151565721,0.5806419946991263
0.3843133405320507,0.48552076175517817
0.5214489054677529,0.417149307941494
0.493177579267694,0.6339206832237164
0.4572003533915775,0.4183272798664965
0.6324482183174635,0.32153725336212813
0.4697653872582704,0.2273731226072445
0.523142240109944,0.4467213114754098
0.30673898105428493,0.504662805536468
0.3395749484637283,0.5273387650927653
0.6343133405320506,0.44748208501030723
0.38581034652007445,0.2913517227839402
0.4732011387061942,0.2835231176990281
0.38593305192892896,0.7219250024541082
0.4260331795425542,0.4255178168253657
0.4120202218513792,0.22877196426818494
0.7089673112790811,0.20334740355354855
0.4269657406498479,0.3824236772356925
0.5014479238244821,0.2676695788750368
0.4342053597722587,0.3270589967605772
0.5433886325709237,0.5722734858152547
0.3682389319721213,0.4048787670560518
0.3276234416413075,0.20501619711396876
0.3983017571414547,0.3246785118288014
0.3571954451752232,0.6264847354471383
0.4004368312555217,0.4032345145774025
0.38019043879454206,0.3330224796309021
0.4086335525669971,0.3170216943162854
0.6472955727888485,0.3488269362913517
0.38414155295965446,0.465176204967115
0.588127024639246,0.45553155983115734
0.43140767645037786,0.35721998625699414
0.5885687641111219,0.42195935996858736
0.3543732207715715,0.3380779424757043
0.4053695886914695,0.4246588789633848
0.3794787474231864,0.39776185334249525
0.45766663394522433,0.4372975360753902
0.38976146068518697,0.3347648964366349
0.620840286639835,0.46176499460096204
0.2967998429370767,0.2908118189849808
0.48731226072445266,0.2863698831844507
0.42397172867379984,0.19019338372435454
0.3443359183272799,0.4259350152154706
0.46404731520565423,0.5438794542063414
0.3846814567586138,0.6399087071758122
0.3672818297830568,0.4548934917051143
0.4893491705114361,0.43057327967016784
0.5197801119073328,0.35312162560125643
0.7101207421223127,0.4174438009227446
0.48915284185726904,0.351943653676254
0.5936978502012369,0.3644596053794051
0.36318346912731914,0.2963090213016589
0.5827525277314224,0.32445764209286343
0.41835182094826745,0.3187886522037891
0.3968538333169726,0.31849415922253854
0.4757534112103661,0.3532934131736526
0.4572494355551192,0.2813389614214194
0.43442622950819665,0.26342397172867377
0.47582703445567875,0.29719250024541083
0.4145479532737803,0.3576617257288701
0.4603906940217924,0.2710071659958771
0.4629920486895062,0.36845980170805925
0.3897123785216452,0.24008540296456268
0.47528713065671935,0.4979385491312457
0.5899430646902916,0.2626386571120055
0.3684843427898301,0.3894669677039364
0.3545695494257387,0.5139393344458623
0.5218415627760871,0.4164130754883674
0.3573181505840777,0.35999312849710413
0.27139982330421125,0.38419063512319623
0.4297143418081869,0.2971188770000981
0.365760282713262,0.34018847550800035
0.4613477962108569,0.43810739177382935
0.45371551978011193,0.33277706881319324
0.5805683714538136,0.4527093354275056
0.4229900854029645,0.47298026897025625
0.42306370864827714,0.3027142436438598
0.39803180524197507,0.3554039462059488
0.41118582507116913,0.4705261607931677
0.37785903602630794,0.280357318150584
0.4598262491410622,0.44868459801708055
0.5443457347599883,0.3252674977913026
0.40554137626386566,0.2406743889270639
0.42421713949150874,0.4799499361931874
0.30254245607146363,0.31091096495533516
0.34391871993717477,0.4592372631785609
0.35621380190438795,0.23677235692549328
0.4605870226759596,0.20300382840875625
0.3540541867085501,0.5731078825954647
0.40259644645135956,0.268479434573476
0.2625650338666928,0.4548934917051143
0.5224550898203593,0.16408167272013346
0.3433051928929027,0.1757141454795327
0.3843869637773632,0.2983459310886424
0.27235692549327567,0.3416854814960243
0.3469618140767644,0.4551143614410522
0.5892313733189359,0.3732207715716108
0.3120889368803376,0.4859379601452832
0.3371944635319524,0.5663100029449297
0.6030970845194856,0.559266712476686
0.33250711691371365,0.4702316678119171
0.4446353195248846,0.5031903406302151
0.40573770491803274,0.4772013350348483
0.5434867968980072,0.6576764503779327
0.3861784627466378,0.5475115343084321
0.5097182683812702,0.6353686070481986
0.5076077353489741,0.4882448218317462
0.49604888583488754,0.5917100225777951
0.22477176793953071,0.36919603416118574
0.23792578776872478,0.6775792676941199
0.4458869146951998,0.3757485029940119
0.43705212525768133,0.4385491312457052
0.46016982428585446,0.5140865809364876
0.2888976146068518,0.2833267890448611
0.43204574457642075,0.5306518111318347
0.312039854716796,0.5185039756552468
0.3955286149013447,0.6564248552076175
0.37368705212525766,0.716844998527535
0.2909836065573771,0.654633356238343
0.36713458329243154,0.8346667321095514
0.45374006086188273,0.4565622852655344
0.3495631687444782,0.4344016884264258
0.5139147933640914,0.6288652203789143
0.17367723569254928,0.6811377245508983
0.3328752331402767,0.5748993815647393
0.507435947776578,0.8889270639049769
0.30158535388239904,0.6492588593305191
0.37084028663983504,0.48422008442132125
0.42809463041130846,0.2884804162167468
0.2688230097182684,0.6557131638362619
0.3753313046039069,0.5728870128595268
0.25647884558751344,0.7989103759693726
0.4120202218513791,0.6240797094335918
0.3428634534210267,0.6257975851575537
0.26808677726514185,0.6971385098655148
0.3867674487091391,0.5616471974084617
0.4812506135270442,0.8545204672621968
0.2994993619318739,0.5567144399725139
0.3520172769215666,0.4450525179149896
0.2777314224010994,0.29547462452144885
0.5343329733974674,0.4909197997447727
0.21524982821242758,0.4491754196524983
0.33140276823402376,0.5177186610385786
0.28089722194954353,0.5547756945126141
0.35179640718562866,0.5548738588396976
0.5834151369392362,0.8628644350642977
0.4514577402571905,0.5002944929812505
0.3747914008049474,0.5551928929027192
0.4887847256307057,0.7278394031608912
0.20980170805929121,0.4978158437223912
0.3254147442819279,0.45558064199469905
0.38789633847059973,0.39646117600863834
0.4573475998822027,0.6696524982821243
0.3042603317954255,0.6772847747128692
0.2041572592519878,0.41862177284774715
0.3593305192892902,0.5241975066260921
0.3368754294689309,0.6115882988122114
0.32364778639442415,0.5500638068126044
0.37825169333464215,0.6568175125159517
0.259546480808874,0.44534701089624024
0.20403455384313332,0.7202316678119169
0.4038971237852164,0.5338421517620496
0.3160155099636792,0.1612349072347109
0.4504760969863552,0.46880828506920585
0.31154903308137827,0.32077647982723073
0.5379405124177873,0.43903995288112296
0.281437125748503,0.28551094532246973
0.3019534701089624,0.3666437616570138
0.3741287915971336,0.44090507509571014
0.4541572592519878,0.4129773240404436
0.3240649847845292,0.44829194070874645
0.20803475017178752,0.43923628153529
0.31741435162461956,0.5782860508491213
0.25375478551094527,0.38477962108569747
0.39047315205654254,0.26312947874742315
0.27751055266516145,0.3248502994011976
0.35699911652105626,0.714268184941592
0.3286541670756846,0.3220280749975458
0.45270933542750574,0.4069156768430352
0.292676941199568,0.29581819966624123
0.2328948660056936,0.6502159615195837
0.25711691371355644,0.24548444095415725
0.22008442132129175,0.27574359477765775
0.23480907038382243,0.4153087268086777
0.19301560812800625,0.29564641209384507
0.2589329537646019,0.3385196819475802
0.32141454795327384,0.3454402670069696
0.18923628153529004,0.4263276725238048
0.22705408854422293,0.5962255816236379
0.18732207715716107,0.27640620398547167
0.12930695985079024,0.2850937469323647
0.1483017571414548,0.39496417002061446
0.20857465397074698,0.3362864435064297
0.3349121429272601,0.42549327574359475
0.3725827034455679,0.37466869539609304
0.399307941494061,0.5439530774516539
0.31162265632669084,0.41363993324825754
0.5240748012172377,0.5028222244036517
0.3007754981839599,0.31979483655639535
0.5096201040541867,0.4582556199077255
0.3708157455580641,0.2760135466771375
0.3515755374496908,0.4212722096790026
0.37842348090703826,0.4177382939039953
0.4469667222931187,0.43624226955924206
0.5443211936782173,0.2915725925198782
0.41658486306076364,0.30762245999803667
0.44797290664572503,0.22513988416609398
0.2504662805536468,0.10120742122312751
0.42959163639933245,0.25115343084323155
0.4590409345243938,0.2699273583979582
0.33051928929027186,0.30632178266417975
0.6836654559732992,0.4110631196623147
0.5903357219986256,0.2558653185432413
0.6305340139393344,0.4011976047904191
0.3746196132325512,0.46122509080200247
0.22204770786296255,0.31945126141160296
0.21164228919210756,0.33660547756945114
0.33974673603612443,0.2829341317365269
0.2103661529400216,0.3294640227741238
0.22005988023952097,0.20808383233532932
0.34072837930695987,0.28933935407872774
0.23382742711298712,0.5572052616079316
0.36556395405909486,0.3807548836752723
0.4686364974968096,0.4481692352998921
0.32889957789339347,0.2779277510552665
0.33650731324236766,0.4415431432217532
0.215151663885344,0.30578187886522035
0.22165505055462842,0.28813684107195436
0.3648277216059683,0.2641847452635712
0.3045057426131344,0.32696083243349366
0.4274320212034946,0.3800922744674585
0.16447433002846767,0.3422253852949838
0.29986747815843723,0.28725336212820257
0.4575930106999116,0.2810199273583979
0.4344753116717384,0.27697064886620204
0.41270737214096404,0.45437812898792573
0.4640227741238834,0.309683910866791
0.3136350250319034,0.30617453617355456
0.41862177284774715,0.2059732993030333
0.5792922352017276,0.411848434278983
0.31341415529596534,0.2893148129969569
0.3738588396976538,0.28725336212820257
0.41302640620398534,0.455801511730637
0.24511632472759395,0.5709728084813979
0.48036713458329233,0.43607048198684595
0.276749779130264,0.3443359183272799
0.37096299204868943,0.3012417787376067
0.5862619024246588,0.3467409443408265
0.5139147933640915,0.35572298026897026
0.3047511534308432,0.2878668891724747
0.5440267006969668,0.41732109551389024
0.26452832040836355,0.3474526357121822
0.5657210169824286,0.5622607244527338
0.35685187003043084,0.4816923529989201
0.37003043094139587,0.4081181898498085
0.4305732796701678,0.3425198782762343
0.4172474722685775,0.5144546971630509
0.3546922548345931,0.41925984097379015
0.6373564346716403,0.5422842838912338
0.38885344065966426,0.22113968783743984
0.4050996367919898,0.41891626582899766
0.3442622950819672,0.27829586728182976
0.5008834789437518,0.4010503582997938
0.4532246981446941,0.39108667910081474
0.5352900755865317,0.379773240404437
0.6873711593207028,0.2406743889270639
0.25095710218906453,0.29724158240895254
0.38809266712476675,0.3756012565033866
0.30875134975949736,0.4912142927260234
0.7638902522823205,0.5966918621772848
0.24911652105624812,0.20940905075095714
0.25328850495729843,0.36033670364189646
0.4759006577009915,0.23930008834789432
0.633356238342986,0.3085304800235594
0.46061156375773044,0.39170020614508677
0.5093992343182486,0.41133307156179444
0.5163689015411799,0.1824629429665259
0.37712280357318145,0.3290959065475606
0.6738981054284873,0.39766368901541177
0.4050260135466771,0.4962452144890547
0.3587660744085599,0.4777657799155785
0.48495631687444773,0.2819524884656915
0.4455433395504074,0.2482575831942672
0.49145970354373214,0.5351428290959065
0.37628840679297143,0.3905222342200844
0.41606950034357504,0.3859575930106999
0.44149406105821126,0.5610582114459606
0.5489103759693726,0.3924118975164425
0.23102974379110627,0.4038235005399038
0.34337881613821536,0.36293805830961023
0.13951604986747812,0.2907136546578973
0.3058800431923039,0.5730833415136939
0.2767006969667222,0.44755570825561986
0.5520516344360459,0.4519731029743791
0.48336114655934037,0.33032296063610483
0.4327574359477765,0.37192009423775396
0.6131834691273191,0.47170413271817013
0.4944291744380092,0.3904486109747717
0.38568764111122017,0.5508000392657307
0.465372533621282,0.33685088838716004
0.5287130656719348,0.4848336114655934
0.3608275252773142,0.5432168449985275
0.30457936585844697,0.4354569549425738
0.29918032786885246,0.5009080200255227
0.30244429174438003,0.3941543143221753
0.49214685383331697,0.31196623147148317
0.539486600569353,0.3588151565721016
0.30840777461470503,0.5455237066849906
0.6052321586335525,0.39199469912633744
0.6509521939727102,0.5767890448610974
0.5226514184745263,0.4672376558358692
0.6592716206930401,0.6678119171493078
0.5350201236870521,0.7075684696181407
0.43992343182487476,0.4315549229410033
0.3739324629429665,0.6424609796799843
0.5972808481397859,0.4647835476587808
0.06505840777461469,0.5720280749975459
0.5689358986944144,0.20042701482281336
0.5046873466182389,0.33267890448610976
0.459826249141062,0.3426916658486306
0.44085599293216843,0.3425198782762343
0.49445371551978007,0.3888779817414352
0.6020172769215667,0.3971728673799941
0.5669726121527436,0.3951359575930106
0.4571021890644939,0.6472955727888485
0.4002895847648964,0.5283694905271424
0.5204672621969175,0.3122852655345047
0.6163247275939923,0.3854667713752822
0.32867870815745553,0.3562138019043879
0.46296750760773536,0.40320997349563165
0.31370864827721606,0.3082359870423088
0.507435947776578,0.30028467654854213
0.29265240011779714,0.19350642976342394
0.05428487287719641,0.27797683321880823
0.32730440757828605,0.2663689015411799
0.6447678413664474,0.2969961715912437
0.7018994797290664,0.18970256208893688
0.5060371061156377,0.3704476293315009
0.2016540689113576,0.29154805143810736
0.6337488956513202,0.31810150191420433
0.5758564837538039,0.18962893884362422
0.2311033670364189,0.37682831059193084
0.563291449887111,0.49784038480416215
0.37407970943359187,0.35380877589084125
0.44193580053008724,0.4903798959458132
0.1788799450279768,0.3924364385982134
0.38853440659664273,0.20383822518896633
0.4919750662609208,0.3076715421615785
0.35964955335231175,0.39265730833415136
0.34715814273093154,0.13286541670756846
0.28322862471777754,0.5268970256208894
0.3770491803278688,0.4433346421910278
0.6000539903798959,0.33466673210955133
0.4417394718759203,0.3516491606950034
0.4073574163149112,0.4918278197702955
0.4333464219102778,0.3416118582507116
0.4245607146363012,0.4677284774712869
0.43319917541965247,0.4814469421812113
0.3710611563757729,0.5190929616177481
0.44905271424364385,0.431383135368607
0.5280013743005791,0.37754000196328646
0.28057818788652195,0.5655246883282615
0.41388534406596633,0.34777166977520363
0.328384215176205,0.5355600274860115
0.4264258368508883,0.4689309904780602
0.6189015411799351,0.3274025719053696
0.2468342004515559,0.3354029645626779
0.35650829488563857,0.43099047806027285
0.4701335034848336,0.34578384215176194
0.39955335231176986,0.5146755668989889
0.29606361048395013,0.3257828605084912
0.3413664474330028,0.5734023755767153
0.5214243643859822,0.2946647688230096
0.3275498183959948,0.43766565230195353
0.6392951801315401,0.3620791204476293
0.5695739668204574,0.5212771178953568
0.5260380877589084,0.31049376656523026
0.3933444586237361,0.5151418474526357
0.3500539903798959,0.5267988612938058
0.26614803180524194,0.29086090114852253
0.35064297634239716,0.42853636988318444
0.24460096201040543,0.26550996367919893
0.4532001570629234,0.5296210856974575
0.3908412682831059,0.39071856287425144
0.36180916854814954,0.46682045744576417
0.24401197604790414,0.4975213507411406
0.4117011877883577,0.4717286737999411
0.22349563168744477,0.3066162756454304
0.35827525277314215,0.5285903602630804
0.5370079513104937,0.44770295474624516
0.3338077942475704,0.37592029056640813
0.3745705310690095,0.4773976636890155
