TUSC2_Expressed,TUSC2_Not_Expressed
0.48172798422382435,0.2882233314845627
0.13933567510938558,0.4541196770814075
0.34541196770814075,0.2914894928206076
0.3069883527454243,0.38509890922536505
0.16697479509459542,0.4528255376841067
0.39098416219880444,0.1626301842607999
0.46724594811117265,0.3216860787576261
0.39526714734701424,0.47685955506254996
0.6387810439391137,0.4665988784125223
0.17782091575768777,0.2971590558944968
0.37474579404695874,0.37539286374560915
0.44164047575029264,0.6247612004683551
0.23457817218216553,0.18244284217661919
0.23155851358846363,0.2850804215196894
0.22900104763665494,0.2998705860602699
0.4176680840574351,0.32803352437295863
0.2295556788069267,0.5794046958772415
0.3106858938805694,0.29352314044493744
0.3869168669501448,0.2414802489677697
0.2763603870093055,0.15652924138781044
0.5000616256855858,0.22397855426141616
0.168823565662168,0.42601836445430447
0.36463918161089537,0.4046342515560486
0.3826955074875208,0.3076970481296604
0.44013064645344174,0.5775251124668761
0.17846798545633819,0.5238799531644789
0.49457693966845373,0.4901398903062796
0.46696863252603676,0.45239415788500636
0.40028964072225304,0.1928575830406113
0.3710482529118136,0.2643433783200838
0.4425956738768718,0.20154680470820235
0.5942872989462006,0.3968694151722437
0.23972391692857578,0.38010722869291924
0.43815862451469767,0.4470943489246317
0.42722006532322665,0.45627657607690875
0.478092068774265,0.2872373205151907
0.2971590558944968,0.31675602391076596
0.42410796820114627,0.2702286312935231
0.3318235040364824,0.24616380107228694
0.2017624946077525,0.23069575399026312
0.17723547174462315,0.27278609724533187
0.3009490355580206,0.409009675232637
0.3114254021075984,0.21633696924878287
0.21263942811363776,0.3680285943181117
0.3112405250508412,0.17812904418561654
0.20012941393973008,0.3324397608923399
0.2794724841313859,0.47008072964811726
0.24003204535650458,0.41477167683490473
0.44786466999445357,0.4721451901152399
0.327201577617551,0.5108769335058853
0.19828064337215748,0.4516854625007702
0.3597091267640352,0.2892709681395205
0.37206507672397854,0.4441363160165156
0.6927959573550254,0.323966229124299
0.5834719911259012,0.2078942503235348
0.3489246317865286,0.4507918900597768
0.3540703765329389,0.5554939298699698
0.46727676095396553,0.32131632464411164
0.39532877303259994,0.48585690515806973
0.2604609601281814,0.4868737289702347
0.11499352930301351,0.3516361619523017
0.29762124853639,0.26391199852098357
0.33850989092253647,0.254360017255192
0.17208972699821282,0.42848339187773454
0.29527947248413133,0.3865471128366303
0.37046280889874894,0.3090220003697541
0.35940099833610645,0.23192826770197816
0.2461638010722869,0.09625932088494482
0.2915511185061933,0.3361989277130708
0.13693227337154126,0.5758612189560608
0.2114377272447156,0.1465458803229186
0.3589388056942133,0.48403894743329007
0.07678560423984715,0.24431503050471434
0.23698157392000985,0.5977999630245886
0.33810932396622906,0.2608615270844888
0.47978677512787316,0.3194675540765391
0.5148209773833733,0.16574228138288039
0.11505515498859924,0.23479386208171563
0.373420841806865,0.23815246194613915
0.3681210328464904,0.24446909471867873
0.0956430640290873,0.24733468909841622
0.2519566155173476,0.4806495347260737
0.21057496764651507,0.31573920009860107
0.20515190731496885,0.3797991002649904
0.43449189622234546,0.1789609909410242
0.13714796327109138,0.4881370555247427
0.462439144635484,0.27475811918407594
0.38879645036051025,0.389351081530782
0.06020829481727983,0.3969926665434153
0.4871510445553705,0.3735749060208295
0.2870216306156406,0.34273125038516056
0.22619707894250324,0.3202686879891538
0.24893695692364579,0.5289332593825106
0.17017933074505454,0.20743205768164166
0.2613853454119677,0.44188697849263564
0.24138781043939112,0.5153756085536451
0.31164109200714857,0.42940777716152084
0.19975965982621555,0.5341714426572994
0.1624761200468355,0.49405312134097484
0.05290565107536821,0.37400628581992973
0.12599371418007024,0.3494792629568003
0.35160534910950875,0.3859000431379799
0.36275959820052994,0.22693658716953224
0.18931410611943056,0.4198249830529364
0.2294324274357552,0.5127873297590435
0.26073827571331726,0.4148024896776976
0.1352067541751402,0.4135391631231897
0.36032538361989275,0.38611573303753005
0.19442903802304798,0.377180008627596
0.36879891538793363,0.22058914155419976
0.2908116102791643,0.33348739754729767
0.08966537252726933,0.426141615825476
0.13499106427559004,0.28828495717014846
0.3993036297528809,0.32211745855672647
0.14836383804769826,0.4491279965489615
0.41369322733715413,0.31934430270536757
0.31638626979725143,0.407746348678129
0.17557157823380784,0.3175879706661736
0.1399519319652431,0.23993960682812596
0.32723239046034386,0.6037776545264065
0.16025759536574843,0.3583225488383558
0.46625993714180064,0.6814568312072471
0.1269797251494423,0.707863437480742
0.3381093239662291,0.4145867997781475
0.38263388180193497,0.36787453010414733
0.15501941209095949,0.4939606828125962
0.3314845627657607,0.39918037838170944
0.32396622912429895,0.49543969926665415
0.3630985394712516,0.4800949035558019
0.2314968879028779,0.4634867812904418
0.22940161459296232,0.4106119430578665
0.4597584273125037,0.5816232205583287
0.22709065138349663,0.1907931225734886
0.33684599741172117,0.31096320946570527
0.19988291119738708,0.4285142047205274
0.19409009675232633,0.46672212978369376
0.3871941825352807,0.21088309607444383
0.3882110063474456,0.2850496086768965
0.3124114130769705,0.3109015837801195
0.3326862636346829,0.47596598262155654
0.3026745547544216,0.5316447895482836
0.34112898255993096,0.5038824181919023
0.08208541320022184,0.6038392802119923
