TUSC2_Not_Expressed,TUSC2_Expressed
0.21226220241330582,0.18108490053266657
0.3442982932927492,0.228546581150125
0.16847483422111098,0.25544080878356346
0.1260571801282748,0.5537558430264159
0.1681487118165018,0.23496032177410586
0.28231329492336127,0.21404500489183606
0.21954560278291121,0.33029677138819435
0.2647896510490271,0.2820741384933145
0.20532666594195018,0.26565931079465155
0.3396673551472986,0.1641700184802696
0.14458093271007716,0.17908468311773018
0.4292205674529839,0.2120665289705403
0.4086096314816828,0.29527122513316667
0.17547559517338843,0.27531253397108385
0.24489618436786612,0.23228611805631047
0.4148276986628982,0.2011740406565931
0.2662245896293075,0.39308620502228503
0.25274486357212733,0.20078269377106206
0.2273507989998913,0.19749972823132947
0.32953581911077284,0.2315686487661702
0.30635938688987935,0.2204370040221763
0.53227524730949,0.42265463637351885
0.1666702902489401,0.25239699967387763
0.17375801717578,0.5289487987824762
0.18288944450483746,0.39384715729970643
0.21476247418197628,0.2079573866724644
0.47124687466028914,0.3487118165017937
0.40269594521143603,0.21858897706272418
0.26015871290357645,0.3573431894771171
0.19021632786172407,0.2921839330361996
0.41028372649201,0.24459180345689746
0.29948907489944554,0.22441569735840855
0.35503859115121206,0.2015219045548429
0.3005544080878356,0.19860854440700082
0.3965213610175019,0.3925209261876291
0.22924230894662462,0.26274595064680945
0.30283726492010005,0.34990759865202736
0.5189042287205131,0.20430481574084144
0.5193825415806065,0.23676486574627675
0.14114577671486028,0.11651266442004564
0.3823459071638221,0.2658767257310578
0.4112186107185563,0.19062941624089574
0.3744102619849984,0.2977280139145559
0.417197521469725,0.3361669746711599
0.32797043156864875,0.3406239808674856
0.34073268833568865,0.2488748777040983
0.3952168713990651,0.2744428742254593
0.30988150885965865,0.29359713012283944
0.35462550277204047,0.30129361887161643
0.3295575606044136,0.2257636699641265
0.4923143819980434,0.26309381454505926
0.24985324491792585,0.2865094031959996
0.3152516577888901,0.28722687248613976
0.30875095119034673,0.23704750516360473
0.11807805196216978,0.2513534079791282
0.4267420371779542,0.19697793238395478
0.2333079682574193,0.3668659636917056
0.28781389281443637,0.34551581693662353
0.2314381998043265,0.29222741602348085
0.3247309490161973,0.2535927818241113
0.19012936188716167,0.1849331449070551
0.3394934231981737,0.23798238939015107
0.31314273290575056,0.1946950755516904
0.20730514186324603,0.3557343189477117
0.45000543537341003,0.3974127622567671
0.28837917164909227,0.2908577019241222
0.32907924774432007,0.2708772692683987
0.3023154690727253,0.284074355908251
0.27924774432003474,0.2549624959234699
0.31305576693118814,0.26624633112294815
0.2936623546037613,0.32901402326339824
0.3229698880313078,0.5318621589303185
0.23400369605391888,0.3155125557125774
0.34603761278399825,0.2771823024241765
0.370105446244157,0.3734318947711708
0.2930970757691053,0.35940863137297524
0.3367539949994564,0.317056201761061
0.23559082508968363,0.26283291662137187
0.10070659854331994,0.34445048374823345
0.2929231438199804,0.37651918686813785
0.21247961734971194,0.3302532884009131
0.2332210022828568,0.4200021741493641
0.15658223719969563,0.6023698228068268
0.3243178606370258,0.3111425154908142
0.3320360908794434,0.2223719969561909
0.2962495923469943,0.21921948037830194
0.2688770518534624,0.402304598325905
0.45587563865637576,0.5169040113055766
0.29353190564191767,0.5043809109685835
0.42011088161756716,0.319078160669638
0.23811283835199476,0.49000978367213827
0.22339384715729968,0.5097510598978149
0.29329274921187093,0.5197738884661375
0.2890314164583107,0.5049461898032395
0.34192847048592223,0.49207522556799654
0.42861180563104684,0.7015110338080225
0.2729861941515382,0.5882813349277094
0.2621371888248723,0.535253831938254
0.2908577019241222,0.6433960213066638
0.41243613436243065,0.4721382758995543
0.28766170235895216,0.4602239373844983
0.19606478965104904,0.3906511577345363
0.25331014240678335,0.5251440373953691
0.38043265572344814,0.3634090662028482
0.39373844983150336,0.4222850309816285
0.3363409066202848,0.48457441026198506
0.33884117838895533,0.6039352103489508
0.3364061311012067,0.47700837047505157
0.2551581693662354,0.6211544733123164
0.34316773562343733,0.2533753668877052
0.13257962822045874,0.5139689096640939
0.24283074247200778,0.6181976301771931
0.2406783346015871,0.46391999130340256
0.3612783998260681,0.5773018806392
0.31320795738667245,0.3743667789977171
0.19004239591259917,0.38004130883791715
0.4087400804435265,0.5255353842809
0.3780193499293401,0.47563865637569297
0.17047505163604737,0.5421458854223284
0.1870638112838352,0.44200456571366453
0.2338732470920752,0.3213610175019023
0.3325578867268182,0.4425481030546798
0.5006196325687574,0.487661702358952
0.438830307642135,0.4010653331883901
0.20547885639743452,0.32299162952494825
