TUSC2_Expressed,TUSC2_Not_Expressed
0.6384285156758162,0.3433068817484063
0.3453102640822166,0.20320020814361905
0.19055548328346555,0.2907506179263691
0.31518147521790035,0.5554832834655912
0.3718225575647196,0.39807467152335096
0.4672043710160008,0.35098217770261475
0.3127878235982827,0.43345908676987105
0.4179263691947443,0.3466631976063482
0.3221542864576557,0.18311434890074146
0.39958371276180554,0.5346168856510991
0.2910628333550148,0.46179263691947425
0.26733446077793666,0.3322752699362559
0.5423702354624689,0.25359698191752306
0.29491349030831265,0.20931442695459865
0.5214518017432027,0.4295563939117989
0.4080915831924027,0.265253024586965
0.42190711590997776,0.23975543124756077
0.38644464680629625,0.3016001040718095
0.6356185768180044,0.40249772342916607
0.29863405749967464,0.41051125276440736
0.31793937817093787,0.5075061792636918
0.43010277091192917,0.2718876024456874
0.28843502016391304,0.19539482242747494
0.44521920124886155,0.4944972030701182
0.39656563028489633,0.2767269415896969
0.3533758293222322,0.284532327305841
0.5255626382203719,0.2951736698321841
0.3485885260829972,0.2887472355925589
0.3653180694679328,0.5755691427084687
0.4511512943931311,0.10677767659685185
0.26187069077663583,0.4239885521009496
0.6159229868609338,0.4213867568622348
0.4278912449590216,0.19937556914270846
0.4646285937296733,0.27456745154156365
0.3027969298816182,0.386938987901652
0.3809028229478339,0.318329647456745
0.20137895147651877,0.21371146090802653
0.4851567581631324,0.48406400416287226
0.5380512553662025,0.14609080265383115
0.38550800052035894,0.3218160530766228
0.7263171588395991,0.24142058020033816
0.5266553922206321,0.4232860673864966
0.37793677637569917,0.45799401587095073
0.5960712891895406,0.45367503577468443
0.6049954468583321,0.3350071549369063
0.45052686353583965,0.40421490828671774
0.49041238454533603,0.41758813581371146
0.5980746715233509,0.5364381423181994
0.5884480291401065,0.362534148562508
0.5486405619877714,0.34190191231950035
0.622323403148172,0.2060101470014309
0.26319760634838035,0.23975543124756077
0.6055678418108492,0.46187069077663573
0.37005333680239355,0.25906075191882394
0.4418368674385324,0.40866397814491984
0.40772733185898263,0.3096656693118251
0.4136594250032522,0.20109275400026017
0.4670742812540652,0.4084818524782099
0.4260960062443084,0.30906725640692073
0.42502927019643544,0.13992454793807724
0.3682060621829061,0.3526473266553921
0.2196955899570703,0.2908286717835306
0.44906985820215933,0.2789644854949915
0.5501756211786131,0.38818784961623504
0.4665539222063222,0.7345648497463247
0.4761285286847924,0.2566671002992064
0.33154676726941584,0.3045921685963314
0.6567451541563676,0.05645895668010927
0.3811630024717054,0.30841680759724205
0.43931312605697925,0.3479901131780928
0.5072980356445946,0.341303499414596
0.44394432158189134,0.2630414986340574
0.500117080785742,0.36537010537270703
0.6256276831013398,0.3076362690256276
0.5129439313126055,0.2246910368154026
0.3503577468453232,0.3838428515675816
0.5953427865227005,0.395082606998829
0.490204240926239,0.25416937687004026
0.3032652530245869,0.3819175230909327
0.40010407180954854,0.34382724079614935
0.44360608820085845,0.5058150123585272
0.45539222063223606,0.25029270196435544
0.6315857941979965,0.5661506439443214
0.5635228307532195,0.11359438012228437
0.3936776375699232,0.2640822167295433
0.39547287628463634,0.24808117601144783
0.41329517366983204,0.16349681280083256
0.38467542604397026,0.21862885390919728
0.5593859763236632,0.21571484324183682
0.5374528424612981,0.6278912449590216
0.6045271237153634,0.37640171718485754
0.4028879927149733,0.29085468973591766
0.5204371016001039,0.2782099648757642
0.29090672564069203,0.5569142708468842
0.4660595811109664,0.16849225965916478
0.33693248341355525,0.3572004683231428
0.43080525562638206,0.23067516586444645
0.5140627032652529,0.422661636529205
0.38319240275790284,0.3204110836477168
0.4100689475738259,0.22986860934044487
0.36976713932613486,0.46226096006244294
0.3466631976063483,0.2563809028229478
0.40733706257317537,0.4036425133342005
0.40868999609730705,0.31489527774164167
0.5584753479901131,0.26889553792116555
0.4721998178743331,0.2495641992975152
0.6141017301938335,0.3057109405489787
0.45442955639391164,0.42963444776896037
0.3152074931702874,0.35628983998959274
0.4559906335371403,0.32780018212566664
0.4242747495772082,0.4171978665279041
0.29236373097437224,0.38410303109145294
0.600026017952387,0.3964095225705736
0.5397944581761414,0.5325874853649017
0.5569142708468842,0.5069337843111746
0.33935215298555993,0.3308963184597371
0.36060882008585915,0.3618576818004422
0.6514635098217767,0.19466631976063478
0.3929491349030831,0.3273838948874723
0.4641602705867046,0.3860023416157148
0.5191362039807466,0.3043840249772342
0.5255366202679849,0.32668141017301927
0.5816833615194483,0.4283855860543773
0.38293222323403137,0.3080005203590476
0.5036034864056197,0.4385065695329775
0.4436581241056328,0.2254975933394041
0.45281644334590854,0.29834786002341607
0.5441914921295692,0.242097046962404
0.6949134903083125,0.3309743723168986
0.5947703915701832,0.2581501235852738
0.42895798100689464,0.399843892285677
0.5226746455053985,0.2837257707818394
0.6418368674385324,0.38087680499544674
0.6165213997658382,0.5260829972681148
0.681202029400286,0.28302328606738636
0.48882528944972026,0.2700403278262001
0.662625211395863,0.3891244959021724
0.45078704305971096,0.40679068557304526
0.4275530115779888,0.4018732925718745
0.37255106023155965,0.31398464940809145
0.24691036815402623,0.2596591648237283
0.4403278262000778,0.5525692727982306
0.6580460517757251,0.2892675946403018
0.3914140757122413,0.24919994796409514
0.5524131650839077,0.3641732795628983
0.3677637569923246,0.2589826980616625
0.4352022895798098,0.36651489527774156
0.6100689475738257,0.2675686223494211
0.554754780798751,0.2889033433068817
0.4300767529595419,0.44113438272407945
0.3660205541823857,0.5123455184077013
0.5369845193183295,0.5529595420840377
0.4084558345258227,0.43733576167555593
0.4737869129699491,0.47990113178092864
0.746090802653831,0.18987901652139969
0.3969558995707037,0.5001691166905163
0.39843892285677107,0.32717575126837506
0.20647847014439957,0.4254975933394041
0.26153245739560294,0.28455834525822815
0.3804865357096396,0.4310394171978663
0.27495772082737074,0.33927409912839857
0.276414726161051,0.4164953818134512
0.28057759854299463,0.26462859372967346
0.2609340444906986,0.4263041498634056
0.30914531026408226,0.34598673084428244
0.21849876414726155,0.36539612332509425
0.22713672433979437,0.1950305710940549
0.13956029660465719,0.323975543124756
0.15043580070248466,0.4186808898139715
0.16544815922986858,0.48148822687654463
0.2943931312605697,0.5737218680889813
0.2765708338753739,0.3059971380252373
0.2670482633016781,0.47089892025497576
0.32694158969689074,0.3661506439443215
0.45822817744243516,0.4643944321581891
0.4538831793937815,0.40002601795238707
0.5438012228437621,0.3875894367113307
0.32210225055288144,0.3001691166905164
0.4310133992454792,0.3721347729933652
0.46038766749056825,0.3614153766098608
0.5028749837387795,0.5001170807857419
0.4367373487706516,0.3079745024066605
0.3649538181345127,0.3241836867438531
0.33544946012748783,0.31468713412254445
0.2621048523481202,0.4314557044360606
0.4878366072590086,0.2365292051515546
0.47087290230258866,0.31460908026538303
0.5638870820866397,0.16789384675426042
0.24852348120202938,0.4606478470144398
0.34843241836867433,0.27321451801743196
0.28398595030571083,0.338649668271107
0.613139065955509,0.368023936516196
0.37434629894627286,0.1365422141277481
0.34263041498634045,0.3174190191231949
0.35251723689345643,0.2924417848315337
0.33547547807987504,0.4032522440483933
0.5423181995576946,0.2588265903473396
0.43481202029400284,0.5452322102250551
0.47326655392220623,0.20790945752569268
0.4577078183946922,0.60921035514505
0.3579810068947573,0.4868739430206842
0.2600494341095355,0.27542604397033943
0.27680499544685827,0.21620918433719258
0.3191101860283595,0.38001821256667095
0.30693378431117463,0.4381163002471704
0.3249382073630804,0.45091713282164675
0.5085468973591777,0.36877845713542334
0.5244959021724989,0.559177832704566
0.5704696240405878,0.3746585143749186
0.4438142318199556,0.511981267074281
0.4415246520098867,0.42130870300507345
0.4704305971120071,0.1530896318459737
0.5097177052165993,0.23257447638870812
0.6451931832964743,0.46400416287238183
0.40679068557304526,0.5462469103681538
0.21730193833745282,0.5208273708859111
0.6724860153505917,0.40156107714322875
0.38571614413945615,0.3970339534278652
0.16008846103811625,0.3786912969949264
0.5676857031351631,0.405151554572655
0.26652790425393513,0.42560166514895265
0.4123845453362819,0.3825159359958371
0.3494991544165474,0.38397294132951726
0.2049954468583322,0.24672824248731617
0.2698842201118771,0.19989592819045135
0.3045401326915571,0.255184077013139
0.5169767139326134,0.327513984649408
0.25796799791856373,0.2862495121633926
0.4020554182385845,0.5226486275530114
0.4462599193443475,0.3975282945232209
0.44121243658124093,0.4480811760114477
0.5142708468843501,0.38618446728242484
0.5060491739300115,0.2949134903083126
0.40926239104982426,0.39713802523741376
0.3470014309873812,0.631507740340835
0.36138935865747357,0.40535969819175216
0.4501105762976452,0.24030180824769085
0.20018212566671006,0.3313646416027057
0.43717965396123304,0.48239885521009485
0.4227917262911408,0.31999479640952244
0.38366072590087147,0.3588916352283074
0.5382333810329125,0.40686873943020674
0.40007805385716133,0.4072069728112396
0.36750357746845314,0.35241316508390774
0.5767399505658902,0.45024066605958096
0.4800572394952516,0.490906725640692
0.35064394432158175,0.36765968518277603
0.6325224404839337,0.4505528814882267
0.4920515155457263,0.42346819305320665
0.439807467152335,0.1748666579940158
0.1470794848445427,0.30909327435930783
0.41259268895537904,0.1797059971380252
0.2646285937296734,0.30329127097697406
0.49400286197476245,0.4452452192012487
0.5291791336021854,0.6459737218680888
0.3536620267984909,0.36700923637309735
0.5403668531286586,0.37640171718485754
0.4460257577728632,0.449538181345128
0.3872772212826849,0.37234291661246244
0.154910888513074,0.24394432158189144
0.46946793287368266,0.5602705867048261
0.5121113568362169,0.3097957590737608
0.3940679068557303,0.41574086119422393
0.4258618446728242,0.3259789254585663
0.49280603616495366,0.2606738649668271
0.5320150904123845,0.14164173279562894
0.3315727852218029,0.3372186808898139
0.2929621438792766,0.3237673995056588
0.42260960062443076,0.17637569923247035
0.4339274099128397,0.3100819565500194
0.41163002471705457,0.41987771562378035
0.4565890464420448,0.45427344867958874
0.8096266423832443,0.2994145960712891
0.5461168206062181,0.579523871471315
0.5857421620918432,0.405489787953688
0.47389098477949776,0.4407180954858851
0.41417978405099504,0.3947443736177963
0.4326004943410952,0.2525042279172629
0.3969819175230909,0.23824639000910616
0.3603746585143749,0.3210355145050084
0.38930662156888246,0.3866527904253934
0.424248731624821,0.37312345518407697
0.2554182385846233,0.44160270586704814
0.4629114088721216,0.3608950175621177
0.3723168986600754,0.35829322232340305
0.5478079875113828,0.38043449980486527
0.19378170937947176,0.41839469233771287
0.46816703525432535,0.2432158189150513
0.4018212566671002,0.536021855080005
0.43775204891375036,0.34525822817744234
0.2634057499674775,0.3143489007415115
0.37294132951736686,0.32069728112397544
0.4320541173409651,0.299934955119032
0.32845063093534527,0.34991544165474164
0.3753349811369844,0.527540002601795
0.7008976193573563,0.3711981267074281
0.4256537010537269,0.2599193443475997
0.4418108494861453,0.419981787433329
0.46858332249251966,0.34525822817744234
0.42703265253024575,0.38100689475738253
0.5484064004162871,0.42848965786392595
0.3873552751398464,0.6860153505919082
0.43717965396123304,0.31341225445557425
0.4883049304019772,0.38714713152074925
0.2259919344347599,0.4383244438662675
0.38995707037856114,0.27906855730454005
0.6706907766358785,0.32236243007675286
0.549811369845193,0.461038116300247
0.5372446988422009,0.3053206712631715
0.4224014570053337,0.44933003772603075
0.5844152465200987,0.24449069858202158
0.5022765708338752,0.31775725250422787
0.388343957330558,0.49080265383114335
0.44990243267854807,0.2876024456875243
0.3995576948094184,0.42955639391179895
0.3642773513724469,0.28783660725900867
0.5829582411864185,0.2532067126317158
0.3056849225965915,0.4430857291531155
0.38787563418758936,0.3937036555223103
0.4009106283335501,0.35472876284636395
0.5892285677117209,0.2377260309613633
0.5259789254585662,0.29975282945232196
0.49002211525952893,0.19240275790295297
0.42895798100689475,0.44464680629634434
0.36386106413425257,0.2646806296344478
0.42156888252894487,0.28783660725900867
0.4175100819565499,0.48510472225835816
0.494809418498764,0.3874333289970078
0.46174060101469994,0.3652660335631585
0.3269936256016651,0.41743202809938845
0.7506699622739688,0.39614934304670213
0.4820085859242877,0.43483803824638984
0.6355145050084556,0.6422271367243395
0.49350852087940666,0.3698451931832964
0.39367763756992313,0.47558215168466217
0.6601795238714712,0.41170807857421604
0.39976583842851554,0.41441394562247946
0.4557044360608818,0.45164563548848685
0.40392871081045906,0.6015350591908416
