Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,Bright_NK,Cytotoxic_NK,Exhausted_TaNK,P-value,Correlation,RMSE,Absolute score (sig.score)
05e15869-61fd-420f-b0e4-a2faaa814aca,0.211149508923692,0,0.135721936985969,0.045177475078906,0,0.362085625989901,0,0.0654393612836042,0.0932252575395599,0,0.0407617114598915,0.2826675706285,0.122193106877767,0.297996137878221,0.0470123826757774,0,0.167297989798639,0,0,0,0.32891234550707,0.0224305334896561,0.0821095163823693,0,0.710959924203701,0.7782857920301,2.30418046049952
1100a85c-823d-417b-a764-9282ec8593a5,0.108141296168128,0,0.0486646046195099,0.0377943431110906,0,0.144367021496126,0,0.0471807146755692,0.0445588551897023,0,0.00889450042363166,0.0783365544825447,0.101573483462178,0.117360622797259,0.0440445723422626,0,0.173624517083383,0,0.0206049588537553,0.00383432903371813,0.375193707238654,0,0.313375714174588,0,0.53382110570449,0.869809227392642,1.6675497951521
774f5688-bad0-4a78-b26a-7aceb353e603,0.0685333465774519,0,0.0274210506022946,0.0779988632620629,0,0.164828288529392,0,0.0496025023222934,0.178651570349408,0,0.0581780542060452,0.0708542403174897,0.100888999196495,0.243079679239415,0.0611513751761888,0.0229136331298005,0.249062956218727,0,0,0.00158829123164924,0.2203574209286,0.212284152232843,0.0190077893908456,0,0.602667181721404,0.833857800501864,1.826402212911
a95ecb1b-9dd9-4916-9b73-b967278f3d85,0.121320160702995,0,0.0358204302944792,0.0544496693366572,0,0.272654885849269,0,0.0187643451055526,0.0913833505974947,0,0.00967855892598711,0.251447473847716,0.0880862775565953,0.27773012366972,0.118590698491449,0.00992554142694533,0.46290425732435,0,0,0,0.3858262081474,0.123645676208255,0,0,0.723731431416696,0.774632862177651,2.32222765748486
f8efdeb0-a8f8-4e2d-a52e-43d033e4ce6f,0.201117650183066,0,0,0.0819918047869546,0,0.125154555252273,0.0097829999029721,0.0638984903446269,0.137848736693973,0,0.0299845857070049,0.145556777633409,0.191539577798037,0.126579349341836,0.0266185100419589,0,0.189358163557823,0,0,0.00487696184585736,0.349978901081816,0.00296168266132527,0,0,0.612556894527833,0.816560768491153,1.68724874683293
698e64da-61aa-4d7b-9f33-21d627cb4721,0.284680654728668,0,0.208781197252687,0.121180257901147,0,0.34261861306849,0,0.11191600061086,0.179450039399661,0.0156972241881866,0.00907941799693974,0.404879356243455,0.224495820466393,0.186430741311326,0.0658712775752701,0.00819346709672142,0.134236775244266,0,0,0,0.545026148575284,0.130346093700967,0,0,0.803577554314414,0.728821431221505,2.97288308536032
039eaafb-c311-45ff-9df7-30c1b0bab00a,0.130144155627603,0,0.0321391140008682,0.00633632570105336,0,0.131645024589854,0,0.0237067344744737,0.0606212098298288,0,0.00834107050979414,0.189383295705893,0.0318921281766013,0.342599288148044,0,0.00045238580671768,0.250023106322413,0,0,0.0195395964294643,0.243493757866589,0,0.313791164944656,0.022,0.218062104318001,0.986760592378209,1.78410835813385
6e8eeaae-cc26-4db8-85f6-5c975b06bf45,0.124948897175869,0,0.14945515204448,0.100459023269198,0,0.269492882049224,0.00718393945292825,0.0546283214660194,0.0646031454432466,0,0.0076102396764884,0.112526234054082,0.123827042808008,0.281696581998446,0.0543079912106684,0,0.119611213425797,0,0.0305979397908221,0.00594678728770766,0.392180466948094,0.0975014728310297,0,0,0.628874183728899,0.823278367641586,1.99657733093211
56cb5294-9156-4930-a3ab-c2607a79b65e,0.102153019376617,0,0.0336366340446001,0.0389317982318094,0,0.294644836481601,0,0.0513064507525017,0.0199431901452935,0,0.0103422351739502,0.119141947016786,0.121007468627507,0.154643346884851,0.0168458436265891,0.0100627613926752,0.191529161892855,0,0,0,0.3068685288294,0,0.276923965543207,0,0.568420582987886,0.848906025332807,1.74798118802024
dede0990-1733-4473-bc48-78605f16834c,0.179832606874584,0,0.0571079112755535,0.0557557200700692,0,0.0746884110756785,0,0.0431844504465538,0.103691880745023,0,0.0116248501016363,0.201503808000955,0.0397484993871162,0.182111005404288,0.00303645599314123,0.00136778187089974,0.159078892864241,0,0,0.0028295803472022,0.494466199898884,0,0.231215366365041,0,0.477057290194187,0.89052675931453,1.84124342072087
