Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,Adaptive_NK,Bright_NK,Cytotoxic_NK,Exhausted_TaNK,P-value,Correlation,RMSE,Absolute score (sig.score)
96780e00-b519-4bec-a49b-c2cc2d19a744,0.122244923164166,0,0.0586239254463377,0.00936236969049468,0,0.256374399453194,0.0132220997700011,0.00913234550974221,0.02796511863925,0,0.0222413293632537,0.162972351183763,0.00593157010841438,0.109505505348592,0.163234307774637,0.0792699898345069,0.150068651510391,0,0,0.0151700611796508,0.150453338744075,0.246721618661836,0.000183505604932779,0,0,0.720580702139821,0.785596504411691,1.60267741098724
af276b15-2dc4-4724-bbf5-1be8224b7f73,0.0653528274577219,0,0.0894729941448764,0.0197452005639371,0,0.306996329719904,0.0507810061269033,0,0,0.0251968341780115,0,0.221251335664886,0.109956665179535,0.267180802249426,0.0332542706215084,0.0706442632931956,0.0733438182240363,0,0.0380220953017381,0.0567193098797459,0.550055254928741,0.155036124472963,0,0,0,0.779173965808148,0.749156826975296,2.13300913200713
4933c476-e3f3-45b0-b158-dcbe0539644e,0.0823000850655032,0,0.081264829800545,0.0705380237483055,0,0.152961880015036,0.0598601356614587,0.00989654702033351,0.0526805641783735,0,0.0220476720656262,0.0981736902031307,0.083259381800408,0.179088669122487,0.00966390105409772,0.00179130775101535,0.0439014811614847,0,0.0103263417634513,0.0028075366202754,0.457699358266411,0.053746677916382,0,0,0,0.581888993546348,0.845287359802654,1.47200808321432
fbd81adc-aa56-4cde-b1f2-e749e2cbf653,0.0346148800464531,0,0.0265336627971505,0.0237011788771094,0,0.221906125787603,0,0.00371706846360434,0.0568003955036298,0,0.0176234655734994,0,0.020794343790017,0.0700312653328034,0.0792558879880087,0.0517190144104573,0.0819961642534821,0,0,0.00772268174668602,0.153942098054598,0.345082238028245,0,0.0883647572148236,0.002,0.390284042134145,0.922911746734116,1.28380522786817
156a175b-b419-4089-8541-7318e3dee78a,0.0796638715217663,0.0876449906654903,0.249883232500417,0.254714621269185,0,0.256750895085698,0.315403963016292,0.0622610456679889,0.0164699848821272,0,0.0229765714191814,0.312998956724104,0.202683064608202,0.223376328254353,0.0285964883707606,0.023233933274689,0.0944918345167116,0,0.00123161157575377,0.0248059880627702,0.763873496628078,0.663878415470332,0,0,0,0.835821529689509,0.735225977704813,3.6849392935139
a5f6ddd7-f795-4920-b714-ed86942953e3,0.000257952808938227,0.0512444711049893,0.00402645614974912,0.04251772554794,0,0.283686541959081,0.034142349000975,0,0.0719954262853168,0,0.0646703604983011,0.174438084631477,0.0816324159934558,0.332550199637549,0.309481110247477,0.053652450118052,0.0952126247511668,0,0.059155196580424,0.0478537260000496,0.353286649156062,0.244085723547561,0,0,0,0.650885884345432,0.804999318575597,2.30388946401856
aa2d6144-50d3-4096-9ecf-3cc0ceac7f41,0.114495829926247,0.00794549036309362,0.348573029913211,0.146629135364588,0,0.130261957762298,0.0758168135385185,0.0814879199579353,0.071162940939732,0,0.0306963722736287,0.108271883501023,0.155108626544291,0.359613050112644,0.272284780689934,0.0510648135611621,0.16368372288158,0,0.0192948754267193,0.00743029634417725,0.462472100540944,0.475660069041864,0,0.0868734502826158,0,0.777222732335063,0.779280101942787,3.16882715896621
233b6aa7-9d3f-4db0-a900-03f7cf4d0ac4,0.0742351503943979,0,0.0449399690186138,0.0217900954460868,0,0.300611534329028,0.00514333878348394,0.0107195358878053,0.0683088799167222,0,0.0081381658639005,0.155362662954344,0.0879754951133564,0.355656552772057,0.0460624326698342,0.0202828159810371,0.083885234220624,0,0,0.0123700490231371,0.385924615569801,0.267334691120154,0,0,0,0.569477241808549,0.845877136388504,1.94874121906438
bd84bab3-4614-4806-bfd1-dab3fca9d6fa,0.103391102386053,0,0.0905498027032138,0.12253816698018,0,0.139450160877692,0.0950875899761253,0.0268615593182327,0.0569867918944635,0,0.0250866868427299,0.336317619871693,0.106845829167155,0.150153731208428,0,0.0113128585811574,0.0554507267893656,0,0.00242086899027971,0,0.697216800760808,0.438749580703952,0,0,0,0.801080992375486,0.74652532459324,2.45841987705153
50c308c9-922a-4083-ae09-e5e4d8c437af,0.10618699249348,0,0.0727022765324033,0.0373908707839439,0,0.0791737287468509,0.0511672071636244,0.043373141614748,0.0354978453372816,0,0.00542910186958285,0.174361258682181,0.104434361519699,0.069228169383488,0,0.00669858836072438,0.024418930812628,0,0,0,0.31587007879943,0.32188898828454,0,0,0,0.819547873609095,0.738121404850909,1.4478215403846
98a4b8cc-fd54-454c-adcd-6fe9ae159a3b,0.0436105441857166,0,0.0122232362657993,0.106109636758493,0,0.263753238235076,0.011632687889373,0.00689623184887372,0.0099595031116038,0,0.0231366944583029,0.0523450656554017,0.0745330805400038,0.207308938309043,0.101997659690512,0.0373797555262166,0.144999216720044,0,0,0.00623131545399278,0.632733190957031,0.114156813948175,0,0.163772655488978,0,0.66782563183972,0.81128566859905,2.01277946504264
9d2f9191-338e-49ea-a887-a808cdf2703f,0.0675653504238203,0,0.104671945123607,0.0812694361919682,0,0.150014315677518,0.00462391388341633,0.00665919678595312,0.033062893237649,0,0.00891970485605981,0.0266901236714354,0.025858670340416,0.0737939189733008,0.029672776822532,0.0157554999469398,0.0283377868728129,0,0.00404497972785052,0.000622254713494391,0.290218872180568,0.143845846512534,0,0,0,0.640477328348625,0.823623097250038,1.09562748594188
59578e5d-b76f-46eb-b5d9-7c90b8a9dbe4,0.0337371494453463,0,0.0557932457401317,0.210741841545522,0,0.208972676500167,0.0822903433964651,0.0403726116212978,0.10688155181764,0,0.0258203950183188,0.134050744712749,0.119452887507438,0.152929173847418,0.174919852852596,0.0471929545999274,0.0596864161109569,0,0.0376374498259992,0.0101925370928622,0.741342125749398,0.441861276786035,0,0,0,0.71977686456073,0.785090222670898,2.68387523417027
fec056a5-e860-4b68-8fa0-39cb7ad78a62,0.108920177077724,0,0.106472759564244,0.0369350554179883,0,0.200263989863508,0,0.0262439979614802,0.10560335086767,0,0.0161494978719522,0.110519302473317,0.0633205377332052,0.182326989433263,0.154562121203079,0,0.0404682182829307,0.0181276751882617,0,0.00954257731163429,0.288239596011834,0.321293001090961,0,0.0412574089446403,0,0.704349832957247,0.801033890008732,1.83024625629769
36db1d28-8a10-46cc-91ef-d5036aaba9c3,0.063926653652846,0,0.296093703589253,0.130440087513837,0,0.157982805701152,0.0740413512033571,0.00976761159176932,0.0585596894201747,0,0,0.237451216240584,0.104010633202707,0.192958840363373,0,0.00648853745110792,0.0150323136043977,0.00748748726535636,0,0.0416684254137668,0.337482644542716,0.309407868761528,0.00963193273238169,0,0,0.819887758262286,0.738913449746695,2.05243180225031
b71b334c-768e-46f6-bc7e-c95a11f44f03,0.119792990601867,0,0.030019722094691,0.125539501721694,0,0.0413250886067424,0.116081774896057,0.0160819548141275,0.0713766379695746,0,0.0228791552105157,0.121540914867909,0.139894315701895,0.141409134708287,0.0678995288644446,0.0198730260350774,0.0186430163032769,0.0165657023388344,0,0.00722103979546579,0.538689935557287,0.447638249562347,0.0493044928841284,0,0,0.773961511824703,0.759941315780855,2.11177618253422
