Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,Bright_NK,Cytotoxic_NK,Exhausted_TaNK,P-value,Correlation,RMSE,Absolute score (sig.score)
05e15869-61fd-420f-b0e4-a2faaa814aca,0.217190588660783,0,0.132942000826721,0.0266221083132912,0,0.373301115046829,0,0.0685409334875155,0.0845402636418791,0,0.0440889720832568,0.274299813336739,0.119006995210942,0.29143837579953,0.0454996314072549,0,0.154192740195384,0,0,0,0.405128436716804,0.023533302128027,0.0386185487005548,0,0.712169674599474,0.780016864609757,2.29894382555551
1100a85c-823d-417b-a764-9282ec8593a5,0.124967550208794,0,0.0517734560876443,0.0389072259076101,0,0.180579728938516,0,0.0543892210209463,0.0159888292811554,0,0.0138784300335566,0.0611645788076327,0.117114010248118,0.114469284193128,0.0484430427555432,0,0.128696027882779,0,0.0300357717103596,0.00404463887527228,0.402863966816975,0,0.268217311453409,0,0.536763020114553,0.868543740088266,1.65553307422144
774f5688-bad0-4a78-b26a-7aceb353e603,0.0637571102011483,0,0.0237077265555678,0.0694953112855492,0,0.137456638196425,0,0.0404289560495078,0.166264240043428,0,0.0559749719758661,0.0606628198942294,0.0892813480599818,0.219428375040737,0.0533149885998803,0.0347347959353534,0.21641461110504,0,0,0.00128030730465746,0.334411784237722,0.259608794026388,0,0,0.606656713345089,0.839203726455065,1.82622277851148
a95ecb1b-9dd9-4916-9b73-b967278f3d85,0.135866647459638,0,0.0365999695653062,0.0484484874196325,0,0.316908503397221,0,0.0205640390678222,0.0874306291825467,0,0.0080067454811483,0.25316980507933,0.0890823840514345,0.282877844651448,0.122014581694935,0.0105567147887406,0.436923414759553,0,0,0,0.359922940382014,0.0936342599421146,0.0154551167248002,0,0.72201627798966,0.775321957514839,2.31746208364768
f8efdeb0-a8f8-4e2d-a52e-43d033e4ce6f,0.202936719794084,0,0,0.08228144022194,0,0.122443550684178,0.00918085065193521,0.0617054817771057,0.138893371181736,0,0.0287060478212035,0.137105502548109,0.184837789253038,0.131114714657403,0.0206994939718551,0,0.176856467603751,0,0,0.00508457154984798,0.382271439044472,0.000563267140275832,0,0,0.609330611625287,0.819873414207619,1.68468070790093
698e64da-61aa-4d7b-9f33-21d627cb4721,0.287855462652448,0,0.210357384894708,0.122575387129497,0,0.342667529783511,0,0.112178324738868,0.171748870093218,0.00748811859901674,0.0200299179393037,0.384861107246643,0.214983742750072,0.177386514779825,0.0760651216152421,0.00991777204182787,0.116763292394264,0,0,0,0.60755980634851,0.108826816925521,0,0,0.803856157766163,0.734039002745921,2.97126516993248
039eaafb-c311-45ff-9df7-30c1b0bab00a,0.143897576128716,0,0.0299516327975701,0.0169921583051784,0,0.137790706303677,0,0.0349239607274188,0.0509440533185406,0,0.00885424339649293,0.188150774772131,0.0329029523730968,0.348385752352586,0,0,0.233769083293062,0,0,0.0184728941121112,0.258149934819015,0,0.277467074479258,0.024,0.218907359639672,0.986318186232634,1.78065279717885
6e8eeaae-cc26-4db8-85f6-5c975b06bf45,0.148695947144742,0,0.160255533037092,0.103063547539784,0,0.213204786254418,0.0159546612038356,0.0279707318811169,0.0492722630316226,0,0.00921586271497516,0.071482609200602,0.114534184744422,0.274194178792842,0.0684920971475068,0,0.102903859873635,0,0.028005144980322,0.00667993389433506,0.4592506222621,0.141615357923415,0,0,0.632908049232387,0.829475620635869,1.99479132162677
56cb5294-9156-4930-a3ab-c2607a79b65e,0.132485882427196,0,0.0337830264417782,0.0438119160747917,0,0.298275705190482,0,0.0518430213142786,0.0318632079426463,0,0.0120673917122679,0.111451943030662,0.116352224954137,0.154563508461945,0.0124156603688576,0.00538106821510557,0.179915779194767,0,0,0,0.383755342851318,0,0.176331937176005,0,0.560662152977412,0.852916405258778,1.74429761535624
dede0990-1733-4473-bc48-78605f16834c,0.168912292722955,0,0.0586358409358317,0.0524512467842419,0,0.125250772694199,0,0.0518922558703237,0.109466442211721,0,0.015658173023487,0.21731819892697,0.0428025675222605,0.18345301854756,0.00311578815795431,0.000201824804554251,0.163980175203124,0,0,0.00316597692316979,0.459247008486233,0,0.18052719712432,0,0.476866801293941,0.890069155577855,1.83607877993891
e22c6b51-c27e-468f-883c-f71918330eb0,0.13010751016255,0,0.0825235345298481,0.074116132968158,0,0.179033189811312,0,0.0976699623460566,0.100711706946878,0,0.01563663344713,0.22235715441522,0.09107690453025,0.115371949392561,0.0871606495189629,0,0.107329933040095,0,0,0,0.414742387212533,0.0295708418597113,0.0309363450250078,0.004,0.312872412447884,0.950319375873424,1.77834483520627
30285113-d411-475a-a8ed-1fb66be72f28,0.109458570775905,0,0.0841799781321763,0,0,0.392240132026885,0,0.0881073610442711,0.0268176921523385,0,0,0.260065131644442,0.0895165257313204,0.266586506939083,0.00226649496155779,0.0025527393334434,0.138420678135507,0,0,0.00698761614708143,0.111378202796745,0.0723748946156149,0,0,0.604350971039248,0.816603087507636,1.65095252443637
b1d64529-4f34-4644-b0e7-20606827ccd4,0.080736754243456,0,0.0431378466755596,0.107779096883481,0,0.0623647501053148,0.109146172517555,0.0503405819269037,0.0775586483611828,0,0.0196199633385516,0.0607762929949243,0.108544103590077,0.0409888341321964,0.00785432867382372,0.00554662184064915,0.0255216467189855,0,0,0,0.414451058822544,0.0316093311459414,0.217916660100207,0,0.500411511945223,0.876592387603788,1.46389269207135
4541a5e4-240b-466d-bbc4-3904581490f3,0.103482335206093,0,0.0507582179877699,0.0173672956975007,0,0.121002042147616,0,0.0205093894614653,0.0731660995648161,0,0,0.368132422609819,0.058721228116617,0.140373139326141,0,0,0.202524256302499,0,0,0,0.257423527317425,0,0.0992751127806851,0,0.686534189732216,0.77547774881726,1.51273506651845
a33f7e32-cc76-476b-b35c-b03864b72cbb,0.215249440907442,0,0.0211892249336275,0.0240454833893371,0,0.0572348315179218,0,0.0284520440568545,0.0732967014129389,0,0.0069458075204334,0.0968214948084584,0.0368027612327511,0.0600346999867593,0.00307723458759416,0,0.0534035048010526,0.00946943440460686,0,0.0114378809823455,0.12468746305223,0,0.1588542863625,0,0.60167869543957,0.830915811168304,0.981002293956854
7e6ed4fc-b4bf-46c7-9f31-24a0c32c039e,0.0970920470612952,0,0.0117123051506883,0.03950875613812,0,0.265336688763924,0,0.048673906916706,0.0274178041321331,0,0.120123711310068,0.12120286642143,0.0557124753182863,0.683894334803065,0.00387653097339598,0,0.0795067392098778,0.0326753970610032,0.0237395453288233,0.00253036357015863,0.247266717988897,0,0.104815331834146,0,0.624735011683864,0.800154102885721,1.96508552198202
61325789-0b1e-473d-8b71-5ec13ec1dcb7,0.0820329826683239,0,0.0597432113671223,0.0497122586416704,0,0.333290811831259,0.024897232037632,0.0825016321306728,0.0983588090710886,0,0.0341845509344613,0.276309602137155,0.167762232972031,0.336687570576238,0.0058381405123101,0.0244528980793745,0.110673652363993,0,0,0.00469211886763827,0.298779355264507,0.161059883039575,0,0,0.695928867027421,0.774718023280131,2.15097694249505
79f139fe-fecb-4b0e-b668-3407c13748d8,0.112789326743668,0,0.0929154283520271,0.0771246660334723,0,0.228355733884641,0.00517461926651663,0.0290836994868883,0.0777540608927624,0,0.0446974320852975,0.584354778143974,0.120250034021818,0.169674331827562,0,0.0231771587346227,0.0493728520964791,0.155029028522672,0,0.00683244700773528,0.223717043134082,0,0.37057981627428,0,0.72914425147654,0.741782032013684,2.3708824565085
040e40de-4c19-423f-98dc-151e2633d085,0.0912216481937319,0,0.18009747462101,0.166980916435607,0,0.136592699488786,0,0.0464622903017844,0.13205488482755,0,0.0101783193580906,0.321700951048485,0.108825784431546,0.1307803113298,0.00635525392899486,0,0.18385625365477,0,0,0,0.286440925108237,0,0.160630786353611,0,0.753662345925008,0.759828017570888,1.962178499082
7289e7d5-65af-4d53-a4de-2691991d90d6,0.0867726614421478,0,0.177679971147505,0.0176368259574284,0,0.143340855910356,0,0.0420040878166912,0.0404773133422187,0,0,0.304843611014486,0.0603375872652994,0.162190112450299,0,0.00438048279472456,0.0804378764862956,0.0139092317441629,0,0.000416505149657032,0.266729293928243,0,0.376605721316438,0,0.643026261993192,0.820222108022572,1.77776213776595
