Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,Bright_NK,Cytotoxic_NK,Exhausted_TaNK,P-value,Correlation,RMSE,Absolute score (sig.score)
05e15869-61fd-420f-b0e4-a2faaa814aca,0.216441705073421,0,0.132621820387677,0.0263112966145321,0,0.377996361645107,0,0.0686715303916309,0.0837270756370715,0,0.0434720907093374,0.273145172941777,0.118962048985744,0.290969937279207,0.0450592459995917,0,0.152165217729172,0,0,0,0.393076946011311,0.0369918604397336,0.0389118495813192,0,0.711161269876952,0.780480783920197,2.29852415942663
1100a85c-823d-417b-a764-9282ec8593a5,0.115658900482621,0,0.0482468151071825,0.0446269155978838,0,0.186273028344655,0,0.0513153415305266,0.0240633404233249,0,0.0111727239187155,0.0890947333142983,0.103221079908491,0.120828495652248,0.0342234167712162,0,0.162562987149359,0,0.0203123479988939,0.00336240146187587,0.393166809704008,0,0.247545542442499,0,0.536733963378251,0.86869234496283,1.6556748798078
774f5688-bad0-4a78-b26a-7aceb353e603,0.0647696953332793,0,0.0244049141760535,0.0714421991754968,0,0.144704332186663,0,0.0349353623789793,0.17489006500918,0,0.0527361891328872,0.0615467458615151,0.0912626646316327,0.222132785590441,0.0562198176918084,0.0206370397075846,0.218669152698318,0,0,0.00198044768058445,0.303398649554525,0.281857762460881,0,0,0.599942956301777,0.841234900649969,1.82558782326983
a95ecb1b-9dd9-4916-9b73-b967278f3d85,0.133118782012356,0,0.0361472916735084,0.0253334109084594,0,0.323591361091838,0,0.0202287768068089,0.0866023946530653,0,0.00751392675242838,0.252090364930901,0.0883514724239187,0.275379148540962,0.121564231080658,0.0104717424960829,0.434126647796087,0,0,0,0.327460820411257,0.159153180763831,0.0159241365008437,0,0.722358718726327,0.77713321217921,2.317057688843
f8efdeb0-a8f8-4e2d-a52e-43d033e4ce6f,0.203600330649746,0,0,0.0834691222923201,0,0.122326243374527,0.0100932808777951,0.0626902790717644,0.1376445302006,0,0.0293026168169607,0.137606089057659,0.184325455684908,0.130234681959633,0.0220433796177704,0,0.17785543981305,0,0,0.0051130686549041,0.377440131280577,0,0,0,0.609688735189262,0.819660800112606,1.68374464935222
698e64da-61aa-4d7b-9f33-21d627cb4721,0.285243189397531,0,0.206929101993584,0.120358913594655,0,0.337212737938821,0,0.114090067235088,0.166213216980323,0.00798982135721145,0.020939839779433,0.382772950814305,0.212514243019239,0.178350463615625,0.0732466021777126,0.00964696982787198,0.115340743998339,0,0,0,0.607883456627468,0.131575960345274,0,0,0.803434195542506,0.735318155352318,2.97030827870248
039eaafb-c311-45ff-9df7-30c1b0bab00a,0.212073847436397,0,0.0244711442787525,0.00484864394653456,0,0.220463994279619,0,0.0143999783814503,0.0738240072421527,0,0,0.222938464756443,0.0363450330675523,0.26549972586951,0,0.0001073420664882,0.218819826610343,0,0,0.00722789936275241,0.301433248991923,0,0.175707212664853,0,0.220945352905261,0.986142419153562,1.77816036895477
6e8eeaae-cc26-4db8-85f6-5c975b06bf45,0.112697731927855,0,0.139130688392432,0.0892092966235506,0,0.251310751054352,0.00489771911689218,0.0518368279766582,0.0527665236123204,0,0.00937288776150412,0.100679681489215,0.111235027989143,0.260448842153573,0.0479673699800845,0,0.100367843203598,0,0.0202585833043373,0.00639362099987069,0.511988278868686,0.123586632070358,0,0,0.624840797020753,0.831120725176756,1.99414830652443
56cb5294-9156-4930-a3ab-c2607a79b65e,0.144834443061257,0,0.0338878746667323,0.0212426981718935,0,0.310401067020292,0,0.0501023257292362,0.030536245811932,0,0.0101804502982434,0.108521441613958,0.11657774467746,0.155683929193798,0.00943375830285532,0.00459826934503023,0.1742828783765,0,0,0,0.367671927218797,0,0.20642781081686,0,0.559894909335783,0.853844295455926,1.74438286430484
dede0990-1733-4473-bc48-78605f16834c,0.162037214443114,0,0.0589330482047462,0.0476629442518091,0,0.140430432254173,0,0.0507200846565589,0.113341056371703,0,0.0163458192590877,0.218144978431908,0.0430786175968774,0.184040890297536,0.00319091839709464,0.000290686564759288,0.163610014474667,0,0,0.00310163476233394,0.428089602645419,0,0.20296741454917,0,0.476789069452509,0.889911577275287,1.83598535716096
e22c6b51-c27e-468f-883c-f71918330eb0,0.129642156909237,0,0.0823128778530717,0.0741711137608392,0,0.179353497175417,0,0.0972036871745685,0.100241565259125,0,0.0157201331087295,0.220852850677194,0.0908391463632943,0.114980238331945,0.0866750532894362,0,0.105872536641189,0,0,9.2878537853629e-05,0.418609885132262,0.0320705673835583,0.0301790724617486,0,0.311340070945852,0.950887429918252,1.77881726005947
30285113-d411-475a-a8ed-1fb66be72f28,0.12437967230373,0,0.0746417321046016,0,0,0.351177645334324,0,0.0847468839365791,0.0227636281395405,0,0,0.215946761097906,0.0862078044515542,0.329401938323063,0,0.0149168297525881,0.171025849301935,0,0,0,0.0973329497858012,0.0774376918147099,0,0,0.605454560707613,0.81720269919606,1.64997938634633
b1d64529-4f34-4644-b0e7-20606827ccd4,0.0783133965941246,0,0.0437453364540182,0.109944982299977,0,0.062344132967848,0.105995345923065,0.0514444467160351,0.0775685091066231,0,0.0192260561652505,0.0612966964879766,0.107648938603815,0.0414686959461345,0.00700488039994117,0.00562946553111984,0.0248602973425536,0,0,0,0.418297595153785,0.106705147318,0.144080885647892,0,0.500147522641037,0.87667631001257,1.46557480865816
4541a5e4-240b-466d-bbc4-3904581490f3,0.101813724856248,0,0.0504469598169912,0.01036244601837,0,0.12166016064866,0,0.0214173932606134,0.071282701343439,0,0,0.362434567051641,0.0580100926943101,0.138058813775725,0,0,0.197577949441898,0,0,0,0.260096680176225,0,0.118693874699236,0,0.685279003285983,0.778093629425162,1.51185536378336
a33f7e32-cc76-476b-b35c-b03864b72cbb,0.210093606460364,0,0.0205876065919671,0.0244871719293696,0,0.0532545672248917,0,0.0286026385146643,0.0703004397020517,0,0.00480197250408339,0.0948026924093649,0.0363408851686828,0.0580008459986076,0.00305767166345783,0,0.05444577351035,0.00910127076222952,0,0.011380511541834,0.146490896759407,0,0.154962623153753,0,0.599566929067627,0.833230336748077,0.980711173895078
7e6ed4fc-b4bf-46c7-9f31-24a0c32c039e,0.101775033879262,0,0.0120828032720019,0.0450396320588748,0,0.22203524131616,0,0.0521968958078381,0.0459285696273104,0,0.138500007648893,0.135305056340576,0.0638300775399349,0.642878751032458,0.00937811034079895,0,0.0418766885277658,0.0402808032680445,0.044271812015377,0.000356490242636189,0.280511750654514,0,0.0879592949233089,0,0.625601929785443,0.800546554231356,1.96420701849575
61325789-0b1e-473d-8b71-5ec13ec1dcb7,0.078508010257553,0,0.0591322855102283,0.0506857300983327,0,0.333525073392177,0.0226147561491276,0.0792443737778257,0.101325814923055,0,0.0352177897249623,0.274616421476632,0.164824074609715,0.333376233816679,0.00637972411265275,0.0220267842489477,0.110869990016589,0,0,0.00448078680666962,0.309884412778304,0.163266331793382,0,0,0.693867171111032,0.776488859292356,2.14997859349283
79f139fe-fecb-4b0e-b668-3407c13748d8,0.113500113663458,0,0.0923349512017615,0.0776105121766785,0,0.226816831373555,0.00676469812706615,0.0290079629820824,0.0757350324939926,0,0.0447503777938064,0.579555230332919,0.120950528856708,0.168558249730461,0,0.0208453848615763,0.045103001087609,0.154783392055298,0,0.00687553438310927,0.226858574369824,0,0.380485935781515,0,0.728644838444556,0.742847674541616,2.37053631127142
040e40de-4c19-423f-98dc-151e2633d085,0.0870339165325932,0,0.179422317519861,0.170127008106308,0,0.141796899669267,0,0.0459330241080998,0.132764149882802,0,0.00790315592292298,0.319737366374943,0.10832387103194,0.132109283947731,0.00645172057097942,0,0.173487082237158,0,0,0,0.275882529986901,0,0.180695944930665,0,0.751915467010315,0.760444023557152,1.96166827082217
7289e7d5-65af-4d53-a4de-2691991d90d6,0.0907162024658977,0,0.177230639685295,0.0182506625720003,0,0.145455334468055,0,0.0431998277618798,0.0417989906144489,0,0,0.30150134617117,0.0599338811866648,0.161446506515212,0,0.00473833871397464,0.0739356719410456,0.0183533095241867,0,0,0.23989289974427,0,0.400154547559009,0,0.642099838490288,0.820508213173517,1.77660815892311
