Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
2966096f-4a35-4dca-ab38-ac86074fa29e,0.115980689912401,0,0.0922698655545334,0.670889587496883,0,0.684252686518447,0.234864549453541,0.468252873566459,0.126855293106778,0.155737863073967,0,0.139427065494613,0,0.344848016971866,0.379300052054245,0.708942559041672,0.0300014982819295,0.18568960852821,0.0388771421449094,0.0320831466624436,0.0224038151372474,0.0488461805470934,0,0.483352551698262,0.875013683190036,4.47952249354724
eb805bd1-e1d5-47b1-8bbd-31f91fcee225,0.127065028604184,0.0885376274263684,0.22265965260373,0.322458616817495,0,0.689835213135663,0.301491199437382,0.4423155441679,0.0675137798257993,0,0.229094649868401,0,0.0209013729143233,0.339642527096088,0.414199502855463,0.700267628483967,0.0741639586579605,0.135884126739164,0,0.09285624830137,0.0123652260428998,0.0968343462829669,0.004,0.320178150361955,0.951258374941963,4.37808624926113
5b875575-24fd-40c1-910c-38775c73004e,0.341760118869468,0,0.477814646907746,0.534287557087678,0,0.828534041153457,0.030302663866192,0.276436759905487,0.248704951248079,0,0,0.16727306179871,0.0963398156325577,0.0520534329382045,0.335310913646502,0.838348787835856,0.0463929075570906,0.143911935387304,0.340305477768471,0.0138442791481737,0,0.0602681349652271,0.004,0.359435341368545,0.933860151724538,4.8318894857162
d5066dc8-74bb-415a-84aa-9f74b61faa20,0.171887180838473,0,0.286990278353938,0.100612314699089,0,0.258290821668032,0,0.106043685947901,0.113037000154944,0,0.0645354418019747,0,0.0534810865168575,0.150606910872046,0.10849095825373,0.286033095163555,0.00640554118464062,0,0.191536933069796,0,0,0.004288358523068,0,0.593046126390983,0.824753608851101,1.90223960704804
6c40b30a-d103-4397-997f-9b2bda66793a,0.0694198969760408,0,0.307867093079179,0.492010933292168,0,0.529704036061865,0.0396322395538267,0.239718837060721,0.240286469662741,0,0.0770765874360183,0,0.028574560647835,0.236816189487479,0.315447338008972,0.473619214718059,0.0680887656906484,0,0.203291671285099,0,0,0.0215058219958489,0.00600000000000001,0.304063651795669,0.959966921428917,3.3430596549565
cd40e8d1-b307-4840-bba6-fd2f71d0c26d,0.649149975693939,0,0.693053060416231,0.8174148858344,0,0.284809186993829,0.0239992603773639,0.594458044063398,0.840728595508226,0.121966232170271,0,0.0243882338591342,0.00977942940496433,0.535161907778372,0.395066421370613,0.673650733879526,0.0592128608693273,0.0952669748530456,0.250055971668593,0,0,0.00491973910684715,0,0.500231558916356,0.866607287622378,6.07308151384808
de57eef8-932d-4e4f-a67d-835a87d72116,0.124334446224001,0,0.252088022655132,0.133296724972985,0,0.0240206065892677,0,0.0780729754211654,0.131220184920617,0,0.0375226324958844,0.0063426280520312,0,0.723426683839727,0.147191300610335,0.168562470312637,0,0.0857468821145148,0.0492893843474837,0,0,0,0.002,0.399005101196803,0.920796057729369,1.96111494255578
36e48370-2ecb-4d2c-91ab-7f7426647213,0.127971779136439,0,0.145364985417387,0.192061590018216,0,0.498784838809628,0.0083031456203558,0.0841466100194963,0.124620394666521,0,0.022221259873959,0.00109264422146032,0.0585916223405619,0.403982417962362,0.157508430057341,0.305913626869071,0.0924107851041794,0,0.199872090899948,0,0,0.0110650382217981,0,0.454920649188918,0.8912158332213,2.43391125923872
81395cc8-c7d5-4ea7-957a-b5cb8d6bfd1a,0.0372153935615352,0.00937386992877079,0.0635018170603335,0.0559763824911788,0,0.331009339547366,0,0.0694153615404455,0.0338784136209811,0,0.00442597026952819,0.0158277012001971,0.063349822726178,0.0945425122980092,0.0637888130113678,0.27533989401464,0.0249758480035517,0.00153464284343547,0.559648381082206,0,0,0.0160983029884714,0,0.689129644142052,0.775495988564404,1.7199024661882
458ad47a-9fbc-4508-8ff5-5a8e5c71ae6a,0.385802568877685,0,0.77226273186749,0.185749562737144,0,0.882763718223866,0.00309400300652318,0.233234999945994,0.185951282496487,0,0.0880142792473914,0,0,0.575301741601081,0.294672031689831,0.385157213962443,0,0.151425896544769,0.274025335258322,0,0,0.00267126138585512,0,0.449609630882624,0.892474178048131,4.42012662684488
