names,scores,logfoldchanges,pvals,pvals_adj,Overlapping_Ref_Blood_Subtypes
CCL3,-3.3427563,-0.27027917,0.0008295074971628,0.0029477421519575,NK1A
C1orf56,-2.9172275,-0.48238888,0.0035315798345496,0.0111050120502397,NK1A
