Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,Bright_NK,Cytotoxic_NK,Exhausted_TaNK,P-value,Correlation,RMSE,Absolute score (sig.score)
05e15869-61fd-420f-b0e4-a2faaa814aca,0.289665344760354,0,0.165852380278939,0.061816601058126,0,0.415651773364053,0,0.0530754833607204,0.131151593138103,0.00513573314459048,0,0.489102471809456,0.192162191444051,0.379321759665818,0.0320531382875255,0,0.136555178563719,0,0.0042350149835443,0.00162991178862623,0.00137019197254338,0,0,0,0.744889608796902,0.850422383036028,2.35877876762017
1100a85c-823d-417b-a764-9282ec8593a5,0.211123619613032,0,0.0405014366502275,0.0765388670266465,0,0.31474803256368,0,0.0717991298511547,0.107070350191354,0,0.0115953226594443,0.112579317763845,0.226885241815748,0.179652819525676,0.0576492093172943,0,0.141733020752641,0.0415629421680189,0.0788355982078232,0.00305487079290069,0,0,0,0,0.568495114002768,0.896107260990462,1.67532977889949
774f5688-bad0-4a78-b26a-7aceb353e603,0.210122003697527,0,0.0116211433071533,0.148096203548994,0,0.19650931337533,0,0.054906108484427,0.230847279073862,0.0769186455498202,0.0339919664760108,0.105183633640535,0.0983637991812819,0.374463429578532,0.0530365414219165,0.0772944052825009,0.182422285233931,0.00032908728355649,0,0.0191942083366892,0,0.000166593211197556,0,0,0.600454080336169,0.894427385522753,1.87346664668327
a95ecb1b-9dd9-4916-9b73-b967278f3d85,0.151429139337435,0,0.035745720305972,0.155140780895259,0,0.417158024125914,0,0.022731516099826,0.0861984195122342,0.00641363419148064,0.00222153828295497,0.347939184274302,0.147324179821605,0.365728396969782,0.146701263095505,0,0.493524082585741,0,0,0,0,7.9316824926818e-05,0,0,0.741462996359777,0.859429689839791,2.37833519632294
f8efdeb0-a8f8-4e2d-a52e-43d033e4ce6f,0.166223469810464,0,0.0796815053327327,0.106784111549257,0,0.149812342707614,0.072472237524257,0.0671656095313688,0.115252665350195,0.00477224337700373,0.0349909068988859,0.241592788216872,0.268432111922474,0.200646330448608,0.00358397227669061,0,0.191038629992654,0,0.031654499566761,0,0,0.000334301798768447,0,0,0.626784654984242,0.878819515508485,1.73443772630461
698e64da-61aa-4d7b-9f33-21d627cb4721,0.365801959313571,0,0.261026564559193,0.197096701707676,0,0.411163201424471,0.00602212772775109,0.187570932644962,0.239641264318867,0.0668382444758873,0.0147998698303707,0.537824042436846,0.309269689425066,0.231729869067716,0.0850531574058615,0.0213869556975449,0.142247394185916,0,0,0,0.00244635418395283,0,0,0,0.812137651074183,0.839480912875674,3.07991832840565
039eaafb-c311-45ff-9df7-30c1b0bab00a,0.238727409222212,0,0.0257759620871216,0.0343776937414632,0,0.216090404100678,0,0.0509136473813097,0.079127702576143,0,0.0161306795262185,0.299950103278462,0.0452767230267929,0.533632452694957,0,0.0111394796898868,0.277322346374338,0,0,0.0214997546472185,0,0,0,0.034,0.223809110651446,0.974663784674366,1.8499643583468
6e8eeaae-cc26-4db8-85f6-5c975b06bf45,0.322388345628253,0,0.135478356265124,0.0885765775003695,0,0.262541940457829,0.0405098418834343,0.0428419623918918,0.0917136991382832,0.0654374901779672,0.0268483104974557,0.101975359316485,0.21384770165793,0.276346517508049,0.108863976644305,0,0.191353833866682,0,0.0539752534218798,0.0082894374617741,0,0.00852260194983026,0,0,0.632636553491198,0.890195072863385,2.03951120576754
56cb5294-9156-4930-a3ab-c2607a79b65e,0.210579046299128,0,0.0331484665374298,0.00776149595558133,0,0.497401627204456,0,0.068765951427972,0.0395966457448893,0.0518811483392982,0,0.195619363935328,0.190615262854325,0.234792654532894,0.0196205641126724,0.0181098813467137,0.208164146046204,0,0,0,0,0,0.00341628729051033,0,0.566373518803739,0.896942550252654,1.7794725416274
dede0990-1733-4473-bc48-78605f16834c,0.26990545149384,0,0.0763829177131998,0.0717625458553404,0,0.246686996173668,0.00765134016079532,0.0877718257440673,0.13657562625841,0,0.0280343446639653,0.337801452704697,0.0728825454669853,0.281122785416047,0.00147179486689935,0,0.235805682230655,0,0,0.00312811860573179,0,0.0129968962420206,0,0.002,0.486462994297927,0.918612584745891,1.86998032359632
