Mixture	NK1A	NK1B	NK1C	NKint	NK2	NK3	P-value	Correlation	RMSE
9ae5c03c-326d-4492-9cc3-4ba17beb09ad	0.00000000000000000	0.00000000000000000	0.67710943302372384	0.26003544075897334	0.06285512621730267	0.00000000000000000	9999.00000000000000000	0.49289137149059659	1.00428943999153231
68bf0c2e-f2ad-48f3-b29d-b2a3c5d1c568	0.00000000000000000	0.00000000000000000	0.61050685791689674	0.35442611039047972	0.03506703169262361	0.00000000000000000	9999.00000000000000000	0.52113017912150239	0.95635893117738324
ea1ff936-0327-419f-b104-008511b8af5d	0.00000000000000000	0.00000000000000000	0.55563737742239361	0.21259058974462880	0.23177203283297759	0.00000000000000000	9999.00000000000000000	0.52887262077697594	0.95776939592611743
c84dbd50-ff69-4824-afe5-1eaec5780d27	0.00000000000000000	0.07327512431854658	0.55115462354927824	0.11134725991150575	0.26422299222066936	0.00000000000000000	9999.00000000000000000	0.63611179546630825	0.84977216508146058
7dc54973-bfae-4811-b947-f98a6ac24b25	0.00000000000000000	0.00000000000000000	0.57989309264678846	0.22235048498028490	0.19775642237292657	0.00000000000000000	9999.00000000000000000	0.50538217743379166	0.98309839072314220
a33f7e32-cc76-476b-b35c-b03864b72cbb	0.00000000000000000	0.00000000000000000	0.69369787214471690	0.18068347166189092	0.12561865619339227	0.00000000000000000	9999.00000000000000000	0.41917990961795526	1.08854289393121162
fb27491d-a418-4957-a387-9a4e4de84b06	0.00000000000000000	0.01870633871386770	0.58936009841572090	0.31089026678163262	0.08104329608877865	0.00000000000000000	9999.00000000000000000	0.48827017144370777	0.98975783520625338
5167da8c-2b1c-4139-a2c4-355e9f07d0be	0.00000000000000000	0.00000000000000000	0.59561580532702119	0.16222599535628379	0.24215819931669505	0.00000000000000000	9999.00000000000000000	0.61992273287616129	0.87050769908589520
6ddc13fe-e8e0-4fb1-88df-c068fe87b5cb	0.00000000000000000	0.00000000000000000	0.64403803208097332	0.35200844366686412	0.00395352425216255	0.00000000000000000	9999.00000000000000000	0.36646234909491870	1.10512471459931705
071e21e7-a494-4d87-ab48-1cb334e0d992	0.00000000000000000	0.00000000000000000	0.49607192320965315	0.19172272125387319	0.30562272218259207	0.00658263335388172	9999.00000000000000000	0.58863261726039262	0.89184201994909729
b31c9e1c-be79-4264-81a3-40b67f1f0bde	0.00000000000000000	0.00000000000000000	0.56266366115983457	0.33277710247265124	0.10455923636751413	0.00000000000000000	9999.00000000000000000	0.60643197381229741	0.86405708854508267
3d1bf8fc-c86b-436e-ab0c-3734af129b09	0.00000000000000000	0.00000000000000000	0.50385792831592546	0.20929683860803319	0.28684523307604137	0.00000000000000000	9999.00000000000000000	0.54528393582054890	0.93571173524417761
b4a9422c-ed5b-435f-aa13-e8a8f2484e97	0.00000000000000000	0.00000000000000000	0.60052790950179225	0.24273179168570341	0.15674029881250431	0.00000000000000000	9999.00000000000000000	0.52490840709065700	0.96364075838583740
fb49b14e-d40f-4270-98b3-458ce60f2cde	0.00000000000000000	0.00000000000000000	0.56321256557692478	0.23095114652408613	0.20583628789898900	0.00000000000000000	9999.00000000000000000	0.52445853991636215	0.96089835795505252
ff93cbad-7bdf-4e5d-81c7-95aacaa3bee9	0.00000000000000000	0.00000000000000000	0.61167247505725453	0.16305978231615600	0.22526774262658947	0.00000000000000000	9999.00000000000000000	0.51055180294879199	0.98981942374295750
a32190c5-a193-4e90-ac98-38a600bb10f0	0.00000000000000000	0.00000000000000000	0.44898384697069044	0.15945418867818292	0.39156196435112661	0.00000000000000000	9999.00000000000000000	0.55928123514299322	0.92199535980681302
f2ab4258-222d-4a08-a805-3628048ebf1c	0.00000000000000000	0.10468340380804858	0.47216369029781613	0.15010710170579358	0.27304580418834179	0.00000000000000000	9999.00000000000000000	0.67573618453407758	0.78915477355150054
f988afae-48f8-4ecc-bb84-87924b454bf0	0.00000000000000000	0.04181901876601581	0.54859688945090435	0.22151815013888312	0.18806594164419682	0.00000000000000000	9999.00000000000000000	0.54734605387326951	0.93501817755646377
7135f14b-e84f-4ebf-8d95-b2a3c843fd4d	0.00000000000000000	0.00000000000000000	0.50601319929191213	0.33011920822550972	0.16386759248257821	0.00000000000000000	9999.00000000000000000	0.39523633960650428	1.06345742481719907
bb7098ae-862b-488c-b67e-01ed682ec783	0.00000000000000000	0.00000000000000000	0.55534626518639374	0.30207668244474301	0.14257705236886331	0.00000000000000000	9999.00000000000000000	0.51890889035262266	0.95736685626921392
a37efe02-9662-4b90-8251-003ccb96aed4	0.00000000000000000	0.00000000000000000	0.67844508904292389	0.10265369946001537	0.21890121149706071	0.00000000000000000	9999.00000000000000000	0.61474340118255100	0.89461405637632530
d1ad6c3b-4e2a-40cd-b3e6-098b845d59cb	0.00000000000000000	0.00000000000000000	0.47552531962632794	0.19379141028120722	0.33068327009246484	0.00000000000000000	9999.00000000000000000	0.58728808021915224	0.89061705153274529
db70cd04-821e-43a7-bac1-815a30172be1	0.00000000000000000	0.06701183814053724	0.55634584621940497	0.09077959802102867	0.28586271761902915	0.00000000000000000	9999.00000000000000000	0.68111946025785608	0.79864917527715962
053442de-6d8a-4811-b03c-be1c7a3f207c	0.00000000000000000	0.00000000000000000	0.56093844720795905	0.43906155279204090	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.44095234844522041	1.01782322464826924
723ed50c-2c78-4a3a-9f6e-9f9e8e264f6b	0.00000000000000000	0.00000000000000000	0.48569718187771349	0.33974957679518458	0.17455324132710198	0.00000000000000000	9999.00000000000000000	0.55147447455755549	0.91362249910291160
8b7eaa6a-3ea9-4bf4-b814-7b2e7dbb3528	0.00000000000000000	0.03209460771354092	0.55259536372585238	0.25280570885789988	0.16250431970270676	0.00000000000000000	9999.00000000000000000	0.50948140410251541	0.97047592059790433
57730033-1db5-4e48-81ff-b6ee4f3c0ab4	0.00000000000000000	0.00000000000000000	0.48851270292009313	0.35652116999318906	0.15496612708671786	0.00000000000000000	9999.00000000000000000	0.56510988107777593	0.89843349315071919
504f8320-62f8-4205-926a-a54d042d0e98	0.00000000000000000	0.00000000000000000	0.53702506785819681	0.17286978654982682	0.29010514559197631	0.00000000000000000	9999.00000000000000000	0.57800121384445335	0.90919243774526304
1c9253df-acb7-492c-aaa8-7718fc778f13	0.00000000000000000	0.00000000000000000	0.53873682110706023	0.13432375018291517	0.29943398920547565	0.02750543950454884	9999.00000000000000000	0.61121060213121259	0.87988688998049103
8f51e90d-f617-4ed2-bbc7-7bcd92d1963d	0.00000000000000000	0.00000000000000000	0.61931505650648810	0.35690235413078619	0.02378258936272578	0.00000000000000000	9999.00000000000000000	0.51437692366747567	0.96394865904620464
08814ce5-fdf0-4f06-aabd-bf7b2738cf43	0.00000000000000000	0.00000000000000000	0.63072143604415232	0.09863243557480868	0.19809984418091478	0.07254628420012432	9999.00000000000000000	0.59038286724082978	0.92419742143706929
2b67c3b5-330e-41e4-95cf-028d37fe91e1	0.00000000000000000	0.00000000000000000	0.59427614057668532	0.27760570195182049	0.12811815747149413	0.00000000000000000	9999.00000000000000000	0.58483486440633881	0.89637222054918275
a852a227-c31f-410f-baee-81135917a7d2	0.00000000000000000	0.00000000000000000	0.59054935118745422	0.36392195378947051	0.04552869502307515	0.00000000000000000	9999.00000000000000000	0.50805875433130943	0.96578853460551761
9d2a209e-f610-4bde-8265-ef7e7e7ac0c4	0.00000000000000000	0.00000000000000000	0.46180615737143316	0.30326234226206261	0.23493150036650429	0.00000000000000000	9999.00000000000000000	0.52845263823619804	0.93808056280172702
92914efd-97af-48e2-b097-e91129f8c1b2	0.00000000000000000	0.00000000000000000	0.62793575699845972	0.33323529347322628	0.03882894952831405	0.00000000000000000	9999.00000000000000000	0.48579311006525899	0.99557554895637657
17dfa221-f092-45ed-a2e4-5798ddfc0ce9	0.00000000000000000	0.00000000000000000	0.51263442364331557	0.32775371085981803	0.12096277169966951	0.03864909379719672	9999.00000000000000000	0.56819019199321386	0.90328459986501797
034f8d01-f664-494b-bc04-77485000611f	0.00000000000000000	0.00000000000000000	0.46996299293980842	0.31199349513457669	0.21804351192561494	0.00000000000000000	9999.00000000000000000	0.57069363513721516	0.89519385682050900
49ec7f30-d687-4124-a3aa-17bffb48ce26	0.00000000000000000	0.00000000000000000	0.64213483883652733	0.23841800785968820	0.11944715330378454	0.00000000000000000	9999.00000000000000000	0.47477171988971878	1.01956046241545639
9079bad4-9d01-4eb9-999d-35ad734be2e8	0.00000000000000000	0.56306638103784068	0.00000000000000000	0.43693361896215926	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.46898090859633523	0.92358499098388158
75668632-f0c7-495b-ba34-cd4b00aa9450	0.00000000000000000	0.00000000000000000	0.54623275742673938	0.24085927868678250	0.21290796388647809	0.00000000000000000	9999.00000000000000000	0.55528345718185801	0.92621941254471074
c98940e5-aff4-4eec-9cd7-708584356a5f	0.00000000000000000	0.00000000000000000	0.62134263525073297	0.37865736474926698	0.00000000000000000	0.00000000000000000	9999.00000000000000000	0.47141156843195986	1.00356489084648914
7d2b6ff4-8f35-41cf-b078-3e78d0b81800	0.00000000000000000	0.00000000000000000	0.64943466502583003	0.16876523079188266	0.18180010418228743	0.00000000000000000	9999.00000000000000000	0.49170765256116766	1.01327554903629613
5842a066-d158-474e-a4db-034f5797d865	0.00000000000000000	0.00000000000000000	0.66148453185802469	0.28277373545341689	0.05574173268855846	0.00000000000000000	9999.00000000000000000	0.46997696505742015	1.02151475952933057
65ba302c-51a9-4493-8d28-e7bc076bca54	0.00000000000000000	0.00000000000000000	0.62455403133302811	0.21235805989183559	0.16308790877513638	0.00000000000000000	9999.00000000000000000	0.51964886991808479	0.97588267613902469
29789e2c-1555-46e0-8e17-8a252933d84d	0.00000000000000000	0.00000000000000000	0.53208555668248858	0.22857790920481955	0.23933653411269193	0.00000000000000000	9999.00000000000000000	0.53843184133921418	0.94343895033969871
73e13f2d-a557-47f2-85e2-7bb8e3a48ef9	0.00000000000000000	0.00000000000000000	0.46459911061144865	0.21895219409038139	0.31644869529816994	0.00000000000000000	9999.00000000000000000	0.58108395175541028	0.89344694336388020
a615ef14-a590-45b2-91c9-74a3cae19619	0.00000000000000000	0.00000000000000000	0.63262697673843671	0.14728519981306917	0.22008782344849423	0.00000000000000000	9999.00000000000000000	0.56193562606353675	0.94125203381442035
0940092b-46da-4975-bde7-f205fe12707b	0.00000000000000000	0.00000000000000000	0.60900365691484581	0.34197900335898213	0.04901733972617197	0.00000000000000000	9999.00000000000000000	0.49074817575767349	0.98727773239004379
c5bb9834-a08f-4729-9aec-22f9a2816184	0.00000000000000000	0.05508775660664648	0.40756324100744218	0.20624539810938045	0.33110360427653096	0.00000000000000000	9999.00000000000000000	0.55986892531217436	0.90892953267408794
dc76c717-eaa0-49d7-a228-2fce7a536e42	0.00000000000000000	0.00000000000000000	0.65820779699408549	0.18220571941599914	0.15958648358991534	0.00000000000000000	9999.00000000000000000	0.57230340134922875	0.92903356886699151
fac3e41a-3b98-4293-855f-d23cb01522d0	0.00000000000000000	0.00000000000000000	0.51103029700097569	0.17306779387323351	0.31590190912579080	0.00000000000000000	9999.00000000000000000	0.58358005484479825	0.90044615546294948
cafc9e36-c5f0-45df-ad03-16210ff0d870	0.00000000000000000	0.00000000000000000	0.54390670510597783	0.29155767630230434	0.16453561859171792	0.00000000000000000	9999.00000000000000000	0.57266635746877004	0.90230547968133934
e6b6dada-24d1-4020-b5c0-3824670d079e	0.00000000000000000	0.00000000000000000	0.49976594803704238	0.26511007266112929	0.23512397930182824	0.00000000000000000	9999.00000000000000000	0.59242599299799092	0.87961524163385685
3d2bf709-b8ab-41c5-a8a0-dd42e7846c25	0.00000000000000000	0.00000000000000000	0.50738509548104571	0.20627550316197316	0.28633940135698110	0.00000000000000000	9999.00000000000000000	0.57877171969923524	0.90135363191757845
370e6381-c31a-475b-b2c7-2c5de9e2c8ec	0.00000000000000000	0.00000000000000000	0.56298204910870719	0.24054657523944989	0.19647137565184286	0.00000000000000000	9999.00000000000000000	0.53148380582345334	0.95261576825535432
1729f18b-f4d7-4e1c-af9f-2c651023e7fc	0.00000000000000000	0.00000000000000000	0.64527206147741045	0.24719485078193421	0.10753308774065531	0.00000000000000000	9999.00000000000000000	0.53948815414077611	0.95410400298932785
39eaa466-f50c-402e-b127-b6b016d0480d	0.00000000000000000	0.00000000000000000	0.65034021715756318	0.21392344935291577	0.13573633348952102	0.00000000000000000	9999.00000000000000000	0.55068995389844499	0.94711693214366965
d4bca8f9-f63e-43bb-ab6b-7529a86afac5	0.00000000000000000	0.24896432285958303	0.38111688772908286	0.19274055227600664	0.17717823713532740	0.00000000000000000	9999.00000000000000000	0.72221632356516163	0.71626707742708429
9440b088-b04e-4417-9543-5001b0a2b217	0.00000000000000000	0.00000000000000000	0.59707662563957686	0.30918625825907903	0.09373711610134398	0.00000000000000000	9999.00000000000000000	0.55090944768024686	0.92916805070139452
f4d60a0f-dc11-4005-8d59-7511ba4de8b1	0.00000000000000000	0.00000000000000000	0.64239764884172756	0.27868849444113630	0.07891385671713605	0.00000000000000000	9999.00000000000000000	0.56283262387479460	0.92569798605439590
4fb219d8-519a-4ce9-a3f1-28fae295424f	0.03314384012100829	0.00000000000000000	0.36806424149149047	0.35941819781909584	0.23937372056840533	0.00000000000000000	9999.00000000000000000	0.49763243472090196	0.95503433021125017
6f73500d-4b23-4f14-911b-fbc69bd38f4b	0.00000000000000000	0.00000000000000000	0.53959417896872552	0.31705257693387690	0.14335324409739753	0.00000000000000000	9999.00000000000000000	0.56256246965051926	0.90982456540827106
96cd848e-50fc-4244-beec-8d18b1703fff	0.00000000000000000	0.00000000000000000	0.60019398306317329	0.26522792111191307	0.13457809582491362	0.00000000000000000	9999.00000000000000000	0.47590148955883149	1.00923798301932655
8bf23a6b-8ca6-4fcf-b4e9-a14c3a875526	0.00000000000000000	0.00000000000000000	0.47054189813465286	0.39181909894311445	0.13763900292223274	0.00000000000000000	9999.00000000000000000	0.39298433863986137	1.05439073963712349
62298f43-7f8b-430e-9a23-0ee0ffbc1162	0.00000000000000000	0.00000000000000000	0.62811839828374882	0.23798963711261226	0.13389196460363895	0.00000000000000000	9999.00000000000000000	0.51502326469723847	0.97785195792478419
62e41b20-5f83-43c2-9887-809e97794f04	0.00000000000000000	0.00000000000000000	0.65351561473110553	0.16938385422141219	0.17710053104748222	0.00000000000000000	9999.00000000000000000	0.56631207449687049	0.93649962218529914
4387a2a8-5011-44c4-8027-61d5ab3792a0	0.00000000000000000	0.00000000000000000	0.54689056736322816	0.20463845520176990	0.24847097743500207	0.00000000000000000	9999.00000000000000000	0.54967445060231335	0.93637159384320767
ca823082-ede5-4bfd-8498-7e492f39bcd6	0.00000000000000000	0.00000000000000000	0.64005297396646343	0.25913025148215685	0.10081677455137984	0.00000000000000000	9999.00000000000000000	0.49052957173256984	1.00128271538092806
acb208ab-def4-4b55-b1c7-abe2130e61c9	0.00000000000000000	0.00000000000000000	0.56840615424083363	0.32370706354824058	0.10788678221092578	0.00000000000000000	9999.00000000000000000	0.47908867999843363	0.99526160151419552
b161c26d-64b1-4e03-94da-4f9b9de25e88	0.00000000000000000	0.00000000000000000	0.56389255718310560	0.23868599170910731	0.19742145110778708	0.00000000000000000	9999.00000000000000000	0.50096705404646957	0.98344908272004949
078420d8-5079-4a98-81d7-3a4b84e9d0ad	0.00000000000000000	0.58080508755615434	0.11030128100557238	0.20256770086329676	0.10632593057497651	0.00000000000000000	9999.00000000000000000	0.62560810787530174	0.80156960812215217
deba354e-fcc8-4a00-aa1b-63afc9cf2861	0.00000000000000000	0.00000000000000000	0.49859825141758113	0.46400041692393046	0.03740133165848831	0.00000000000000000	9999.00000000000000000	0.50161260798290885	0.95253259516477251
09cf8de3-bb0f-434d-8cb3-9f5eeb264b6b	0.00000000000000000	0.00000000000000000	0.52691152152543508	0.24225305469300759	0.23083542378155728	0.00000000000000000	9999.00000000000000000	0.57372626005761751	0.90465292170029921
88d14d8e-cbbe-4157-b3ae-f1ddcb5e9551	0.00000000000000000	0.00000000000000000	0.52516862191846114	0.11534206708197024	0.35948931099956860	0.00000000000000000	9999.00000000000000000	0.63383418867643349	0.85252976419381932
c5c93338-4046-4247-b5c2-ef133609797e	0.00000000000000000	0.00000000000000000	0.63635412297715843	0.18137985979085974	0.18226601723198183	0.00000000000000000	9999.00000000000000000	0.57913797108705856	0.91876453782991840
10376443-40df-451a-91e5-6be34850558c	0.00000000000000000	0.00000000000000000	0.59658944026436589	0.29279354146540398	0.11061701827023006	0.00000000000000000	9999.00000000000000000	0.52497575539215013	0.95729958225294876
42cc31fb-3bc2-4d21-b821-2d05aca800e7	0.00000000000000000	0.00000000000000000	0.49232814416576365	0.18434917055802208	0.24214749984997042	0.08117518542624381	9999.00000000000000000	0.59191271054948680	0.89506769177497914
c33e4a5e-f54e-48e0-bcbf-4e019e63a352	0.00000000000000000	0.00000000000000000	0.64939896284315290	0.15670918242767151	0.19389185472917558	0.00000000000000000	9999.00000000000000000	0.59374483484166829	0.90746565110539013
92b7faad-a817-4464-a074-9b64bf25fad5	0.00000000000000000	0.00000000000000000	0.67996677480656453	0.24204720898957971	0.07798601620385567	0.00000000000000000	9999.00000000000000000	0.56696144122573533	0.93057875929864686
990f1383-2ef6-426a-a650-e182010a8281	0.00000000000000000	0.00000000000000000	0.59980193723312625	0.33946991924252906	0.06072814352434457	0.00000000000000000	9999.00000000000000000	0.52351655547291720	0.95416123342398973
553e13f9-e00e-4b05-b934-c3837ad4d02d	0.00000000000000000	0.00000000000000000	0.62140988350999726	0.24166964692887699	0.13692046956112566	0.00000000000000000	9999.00000000000000000	0.52283237711169039	0.96860410352286053
bb10d315-6038-4513-aa41-d50f20295997	0.00000000000000000	0.00000000000000000	0.55562642842267262	0.12666047076267650	0.31771310081465087	0.00000000000000000	9999.00000000000000000	0.52906620726987863	0.96877869674046235
aad82145-5742-4ef6-9de3-2c57e84642fc	0.00000000000000000	0.00000000000000000	0.60801348180095371	0.17419751435061948	0.21778900384842673	0.00000000000000000	9999.00000000000000000	0.55461157310168241	0.94233404293600309
5cbf0ea7-4f5e-4dd7-a93e-8eb12a22d4e6	0.00000000000000000	0.00000000000000000	0.71534039359545487	0.16057771037104407	0.12408189603350110	0.00000000000000000	9999.00000000000000000	0.53509422757386638	0.98006119138884296
