Mixture,B_cells_Memory,B_cells_Naive,CAFs,Cancer_Epithelial,DCs,Endothelial,Macrophage,Monocyte,Myeloid_Cycling,NKT_cells,NK_cells,Normal_Epithelial,PVL,Plasmablasts,T_cells_CD4+,T_cells_CD8+,T_cells_Cycling,P-value,Correlation,RMSE,Absolute score (sig.score)
8634f872-177a-481f-ba51-62864c569001,0.287975754396421,0,1.90977827492397,0.812934973507266,0,0.228692684136447,0.0388533255744495,0,0.678066217085084,0,0.0299102461725932,0.00109804917012961,0,0.501047614345288,0.0460175866016599,0,0.012670236480405,0,0.720488893817527,0.715270701592589,4.54704496239371
f6c907ac-5dc9-4bdc-b7c6-3bac9f9059d3,0.12624122167811,0,0.647507621580634,0.969886199667526,0,0.10873326574139,0.0805375295291804,0,0.844556536934784,0.0103758972549301,0.0282537768621191,0.0793234316076537,0,0.177616377016873,0.0933910662352812,0,0,0,0.660762047822426,0.775034742836028,3.16642292410848
b44d9209-0e37-4ffe-9c27-a969a421b3ab,0.178870661604099,0,1.04799252068155,0.791847690243289,0,0.331562893025771,0.0224478154516829,0,0.340426474714096,0.015709684785471,0,1.33709433766554,0,0.480815088091143,0.0460686991168215,0.00347613542898895,0,0,0.723478328090292,0.721478807662953,4.59631200080845
7caf8867-7cff-4dbd-b611-4748d86590a8,0.158593264270294,0.0583342286911501,1.66907580497362,0.397404053401172,0.16434843992538,0.159592105176875,0,0,1.28845252409026,0.0303076702203713,0,0.241007780006578,0,0.115566169679729,0,0,0.0703557062690162,0,0.75008909344237,0.704037568172855,4.35303774670445
aae57dd0-eae8-48b0-855f-2cd17c9f524d,0.0424925864485301,0,0.867806079300666,1.81834941996816,0,0.0859321347827602,0,0.0259479342200758,1.2222070550539,0.00858244422777605,0.00839854164824752,0.224202069835628,0,1.08525366120138,0.0585915775873344,0,0.198549568436075,0,0.457847043715051,0.907578199350681,5.64631307271054
27f20469-cbf5-417f-922a-19cf9e8b790c,0.336919095840183,0,1.21792347410972,0.631235563706095,0.408635419138724,0.177978371365498,0.850263244252528,0,0.628911116064908,0,0.0876010737140496,0,0.00785561720891809,4.88143983696611,0,0,0.851118151627262,0,0.776071826994799,0.836637183806497,10.079880963994
0d71189d-6801-4d6b-b306-22efcaa2564a,0.269651034685389,0,0.362557368356328,0,0,0.176694595349556,0.362264050906295,0,0.739135748053745,0,0.00543403362395613,1.08478886914868,0.488470343257696,0.312931612781321,0,0,0.494074402264178,0,0.679460908768732,0.766196975561079,4.29600205842715
13fc37db-3160-4e82-bd63-52fc295e0e19,0.118532347468962,0,1.18705177704018,0.590107945621234,0,0.0484296714276618,0,0,0.851099512724169,0.000524960215845216,0.00463835579540374,0.504822603661104,0,0.0162316924341749,0.0207159979114364,0,0,0,0.755767279972224,0.709650300552138,3.34215486430017
73729b89-4802-4780-9e7f-cb160a04bb17,0.0941321956074578,0,1.75376727483026,1.94150459250892,0,0.0601063571104413,0.247773994286305,0,1.17312525668497,0.0531235903823677,0,0,0.00811942274057532,0.311620357557595,0,0,0.0538150208889069,0,0.422517320282916,0.908526065632169,5.6970880625978
3ef3fd4b-ed5b-41e1-8096-c573cf609bd3,0,0.0503885168585209,1.96835019903036,1.49588546455839,0.0579802771172922,0.162409155463443,0.399773656147931,0,0.798463270317926,0,0.0417737799215254,0.0253780705435286,0,0.568419903818929,0.120426110962429,0,0,0,0.783699630565121,0.675418090575486,5.68924840474027
